# Intensity Error [H,-0.5H,0] DeltaE [0,K,0] [0,0,L]
#  shape: 134x58x1x1
4.702159e-04 9.598524e-05 -1.800030e-02 2.525000e+00 5.000000e-01 0.000000e+00
4.566232e-04 9.321115e-05 -1.800030e-02 2.575000e+00 5.000000e-01 0.000000e+00
3.659401e-04 8.182999e-05 -1.800030e-02 2.625000e+00 5.000000e-01 0.000000e+00
5.229998e-04 9.549029e-05 -1.800030e-02 2.675000e+00 5.000000e-01 0.000000e+00
4.747573e-04 8.668224e-05 -1.800030e-02 2.725000e+00 5.000000e-01 0.000000e+00
7.872846e-04 1.071447e-04 -1.800030e-02 2.775000e+00 5.000000e-01 0.000000e+00
7.882332e-04 1.017693e-04 -1.800030e-02 2.825000e+00 5.000000e-01 0.000000e+00
9.939914e-04 1.097827e-04 -1.800030e-02 2.875000e+00 5.000000e-01 0.000000e+00
4.315225e-01 3.715200e-03 -8.000314e-03 2.500000e-02 5.000000e-01 0.000000e+00
6.779671e-02 1.487258e-03 -8.000314e-03 7.500000e-02 5.000000e-01 0.000000e+00
6.895433e-03 4.691759e-04 -8.000314e-03 1.250000e-01 5.000000e-01 0.000000e+00
5.852706e-03 4.462658e-04 -8.000314e-03 1.750000e-01 5.000000e-01 0.000000e+00
6.360407e-03 4.590240e-04 -8.000314e-03 2.250000e-01 5.000000e-01 0.000000e+00
4.686213e-03 3.989179e-04 -8.000314e-03 2.750000e-01 5.000000e-01 0.000000e+00
4.342870e-03 3.868947e-04 -8.000314e-03 3.250000e-01 5.000000e-01 0.000000e+00
3.813018e-03 3.602975e-04 -8.000314e-03 3.750000e-01 5.000000e-01 0.000000e+00
3.443310e-03 3.478277e-04 -8.000314e-03 4.250000e-01 5.000000e-01 0.000000e+00
3.124507e-03 3.330746e-04 -8.000314e-03 4.750000e-01 5.000000e-01 0.000000e+00
3.560168e-03 3.491044e-04 -8.000314e-03 5.250000e-01 5.000000e-01 0.000000e+00
2.625736e-03 3.052368e-04 -8.000314e-03 5.750000e-01 5.000000e-01 0.000000e+00
3.152339e-03 3.286553e-04 -8.000314e-03 6.250000e-01 5.000000e-01 0.000000e+00
2.468373e-03 2.909016e-04 -8.000314e-03 6.750000e-01 5.000000e-01 0.000000e+00
3.498345e-03 3.463890e-04 -8.000314e-03 7.250000e-01 5.000000e-01 0.000000e+00
3.031683e-03 3.195689e-04 -8.000314e-03 7.750000e-01 5.000000e-01 0.000000e+00
3.261085e-03 3.294207e-04 -8.000314e-03 8.250000e-01 5.000000e-01 0.000000e+00
2.008017e-03 2.592350e-04 -8.000314e-03 8.750000e-01 5.000000e-01 0.000000e+00
2.232889e-03 2.707785e-04 -8.000314e-03 9.250000e-01 5.000000e-01 0.000000e+00
2.347376e-03 2.766422e-04 -8.000314e-03 9.750000e-01 5.000000e-01 0.000000e+00
2.111289e-03 2.639123e-04 -8.000314e-03 1.025000e+00 5.000000e-01 0.000000e+00
1.473515e-03 2.172594e-04 -8.000314e-03 1.075000e+00 5.000000e-01 0.000000e+00
1.834983e-03 2.409467e-04 -8.000314e-03 1.125000e+00 5.000000e-01 0.000000e+00
1.332256e-03 2.055729e-04 -8.000314e-03 1.175000e+00 5.000000e-01 0.000000e+00
1.766904e-03 2.361143e-04 -8.000314e-03 1.225000e+00 5.000000e-01 0.000000e+00
1.165392e-03 1.890522e-04 -8.000314e-03 1.275000e+00 5.000000e-01 0.000000e+00
7.932089e-04 1.555622e-04 -8.000314e-03 1.325000e+00 5.000000e-01 0.000000e+00
8.429152e-04 1.592971e-04 -8.000314e-03 1.375000e+00 5.000000e-01 0.000000e+00
9.187688e-04 1.624178e-04 -8.000314e-03 1.425000e+00 5.000000e-01 0.000000e+00
8.087193e-04 1.476522e-04 -8.000314e-03 1.475000e+00 5.000000e-01 0.000000e+00
6.478305e-04 1.270506e-04 -8.000314e-03 1.525000e+00 5.000000e-01 0.000000e+00
9.790958e-04 1.548100e-04 -8.000314e-03 1.575000e+00 5.000000e-01 0.000000e+00
7.874914e-04 1.350548e-04 -8.000314e-03 1.625000e+00 5.000000e-01 0.000000e+00
3.182749e-04 8.506306e-05 -8.000314e-03 1.675000e+00 5.000000e-01 0.000000e+00
6.250957e-04 1.181332e-04 -8.000314e-03 1.725000e+00 5.000000e-01 0.000000e+00
6.345106e-04 1.199121e-04 -8.000314e-03 1.775000e+00 5.000000e-01 0.000000e+00
3.300295e-04 8.820499e-05 -8.000314e-03 1.825000e+00 5.000000e-01 0.000000e+00
5.319274e-04 1.134083e-04 -8.000314e-03 1.875000e+00 5.000000e-01 0.000000e+00
3.560926e-04 9.517030e-05 -8.000314e-03 1.925000e+00 5.000000e-01 0.000000e+00
4.041159e-04 1.010306e-04 -8.000314e-03 1.975000e+00 5.000000e-01 0.000000e+00
3.516842e-04 9.399227e-05 -8.000314e-03 2.025000e+00 5.000000e-01 0.000000e+00
6.404068e-04 1.255957e-04 -8.000314e-03 2.075000e+00 5.000000e-01 0.000000e+00
3.878563e-04 9.696495e-05 -8.000314e-03 2.125000e+00 5.000000e-01 0.000000e+00
5.243239e-04 1.117888e-04 -8.000314e-03 2.175000e+00 5.000000e-01 0.000000e+00
4.174517e-04 9.839854e-05 -8.000314e-03 2.225000e+00 5.000000e-01 0.000000e+00
1.355440e-04 5.533664e-05 -8.000314e-03 2.275000e+00 5.000000e-01 0.000000e+00
5.293865e-04 1.080623e-04 -8.000314e-03 2.325000e+00 5.000000e-01 0.000000e+00
3.029778e-04 8.097622e-05 -8.000314e-03 2.375000e+00 5.000000e-01 0.000000e+00
4.616140e-04 9.841874e-05 -8.000314e-03 2.425000e+00 5.000000e-01 0.000000e+00
3.260584e-04 8.151756e-05 -8.000314e-03 2.475000e+00 5.000000e-01 0.000000e+00
3.144737e-04 7.861916e-05 -8.000314e-03 2.525000e+00 5.000000e-01 0.000000e+00
5.730808e-04 1.046362e-04 -8.000314e-03 2.575000e+00 5.000000e-01 0.000000e+00
3.661989e-04 8.188951e-05 -8.000314e-03 2.625000e+00 5.000000e-01 0.000000e+00
7.294597e-04 1.125662e-04 -8.000314e-03 2.675000e+00 5.000000e-01 0.000000e+00
7.862366e-04 1.111968e-04 -8.000314e-03 2.725000e+00 5.000000e-01 0.000000e+00
5.503041e-04 8.927813e-05 -8.000314e-03 2.775000e+00 5.000000e-01 0.000000e+00
8.726038e-04 1.074235e-04 -8.000314e-03 2.825000e+00 5.000000e-01 0.000000e+00
1.458936e-03 1.332027e-04 -8.000314e-03 2.875000e+00 5.000000e-01 0.000000e+00
4.166483e-01 3.640975e-03 1.999676e-03 2.500000e-02 5.000000e-01 0.000000e+00
6.782808e-02 1.487947e-03 1.999676e-03 7.500000e-02 5.000000e-01 0.000000e+00
8.039244e-03 5.064260e-04 1.999676e-03 1.250000e-01 5.000000e-01 0.000000e+00
5.845346e-03 4.457047e-04 1.999676e-03 1.750000e-01 5.000000e-01 0.000000e+00
5.703687e-03 4.349031e-04 1.999676e-03 2.250000e-01 5.000000e-01 0.000000e+00
4.670922e-03 3.976163e-04 1.999676e-03 2.750000e-01 5.000000e-01 0.000000e+00
4.691321e-03 4.022783e-04 1.999676e-03 3.250000e-01 5.000000e-01 0.000000e+00
4.569514e-03 3.947471e-04 1.999676e-03 3.750000e-01 5.000000e-01 0.000000e+00
2.872059e-03 3.171670e-04 1.999676e-03 4.250000e-01 5.000000e-01 0.000000e+00
3.965334e-03 3.746897e-04 1.999676e-03 4.750000e-01 5.000000e-01 0.000000e+00
3.150025e-03 3.284136e-04 1.999676e-03 5.250000e-01 5.000000e-01 0.000000e+00
3.260756e-03 3.399582e-04 1.999676e-03 5.750000e-01 5.000000e-01 0.000000e+00
2.877668e-03 3.139803e-04 1.999676e-03 6.250000e-01 5.000000e-01 0.000000e+00
3.157728e-03 3.292169e-04 1.999676e-03 6.750000e-01 5.000000e-01 0.000000e+00
4.047615e-03 3.726145e-04 1.999676e-03 7.250000e-01 5.000000e-01 0.000000e+00
3.440514e-03 3.406629e-04 1.999676e-03 7.750000e-01 5.000000e-01 0.000000e+00
2.261644e-03 2.742659e-04 1.999676e-03 8.250000e-01 5.000000e-01 0.000000e+00
1.677575e-03 2.372459e-04 1.999676e-03 8.750000e-01 5.000000e-01 0.000000e+00
1.906091e-03 2.502831e-04 1.999676e-03 9.250000e-01 5.000000e-01 0.000000e+00
2.346090e-03 2.764909e-04 1.999676e-03 9.750000e-01 5.000000e-01 0.000000e+00
1.319694e-03 2.086630e-04 1.999676e-03 1.025000e+00 5.000000e-01 0.000000e+00
1.471045e-03 2.168948e-04 1.999676e-03 1.075000e+00 5.000000e-01 0.000000e+00
1.328529e-03 2.049976e-04 1.999676e-03 1.125000e+00 5.000000e-01 0.000000e+00
1.201838e-03 1.949648e-04 1.999676e-03 1.175000e+00 5.000000e-01 0.000000e+00
1.139912e-03 1.899865e-04 1.999676e-03 1.225000e+00 5.000000e-01 0.000000e+00
1.408667e-03 2.076972e-04 1.999676e-03 1.275000e+00 5.000000e-01 0.000000e+00
1.040453e-03 1.784376e-04 1.999676e-03 1.325000e+00 5.000000e-01 0.000000e+00
6.720948e-04 1.432920e-04 1.999676e-03 1.375000e+00 5.000000e-01 0.000000e+00
6.406511e-04 1.365883e-04 1.999676e-03 1.425000e+00 5.000000e-01 0.000000e+00
8.731728e-04 1.543577e-04 1.999676e-03 1.475000e+00 5.000000e-01 0.000000e+00
6.471592e-04 1.269188e-04 1.999676e-03 1.525000e+00 5.000000e-01 0.000000e+00
7.137033e-04 1.303053e-04 1.999676e-03 1.575000e+00 5.000000e-01 0.000000e+00
9.661191e-04 1.490765e-04 1.999676e-03 1.625000e+00 5.000000e-01 0.000000e+00
8.188407e-04 1.364752e-04 1.999676e-03 1.675000e+00 5.000000e-01 0.000000e+00
8.438884e-04 1.368979e-04 1.999676e-03 1.725000e+00 5.000000e-01 0.000000e+00
5.322383e-04 1.086435e-04 1.999676e-03 1.775000e+00 5.000000e-01 0.000000e+00
6.450834e-04 1.219102e-04 1.999676e-03 1.825000e+00 5.000000e-01 0.000000e+00
3.991559e-04 9.979005e-05 1.999676e-03 1.875000e+00 5.000000e-01 0.000000e+00
4.162984e-04 1.040752e-04 1.999676e-03 1.925000e+00 5.000000e-01 0.000000e+00
4.544094e-04 1.071062e-04 1.999676e-03 1.975000e+00 5.000000e-01 0.000000e+00
5.034313e-04 1.125717e-04 1.999676e-03 2.025000e+00 5.000000e-01 0.000000e+00
2.976980e-04 8.593923e-05 1.999676e-03 2.075000e+00 5.000000e-01 0.000000e+00
5.326894e-04 1.135706e-04 1.999676e-03 2.125000e+00 5.000000e-01 0.000000e+00
4.790158e-04 1.071138e-04 1.999676e-03 2.175000e+00 5.000000e-01 0.000000e+00
4.637222e-04 1.036937e-04 1.999676e-03 2.225000e+00 5.000000e-01 0.000000e+00
3.614329e-04 9.036227e-05 1.999676e-03 2.275000e+00 5.000000e-01 0.000000e+00
5.743639e-04 1.126430e-04 1.999676e-03 2.325000e+00 5.000000e-01 0.000000e+00
3.043221e-04 8.133545e-05 1.999676e-03 2.375000e+00 5.000000e-01 0.000000e+00
2.952483e-04 7.891185e-05 1.999676e-03 2.425000e+00 5.000000e-01 0.000000e+00
4.061122e-04 9.081349e-05 1.999676e-03 2.475000e+00 5.000000e-01 0.000000e+00
3.168992e-04 7.922624e-05 1.999676e-03 2.525000e+00 5.000000e-01 0.000000e+00
6.501801e-04 1.115091e-04 1.999676e-03 2.575000e+00 5.000000e-01 0.000000e+00
4.035413e-04 8.603836e-05 1.999676e-03 2.625000e+00 5.000000e-01 0.000000e+00
4.863741e-04 9.192210e-05 1.999676e-03 2.675000e+00 5.000000e-01 0.000000e+00
5.044289e-04 8.917552e-05 1.999676e-03 2.725000e+00 5.000000e-01 0.000000e+00
6.645022e-04 9.798213e-05 1.999676e-03 2.775000e+00 5.000000e-01 0.000000e+00
7.917629e-04 1.022260e-04 1.999676e-03 2.825000e+00 5.000000e-01 0.000000e+00
1.019902e-03 1.112923e-04 1.999676e-03 2.875000e+00 5.000000e-01 0.000000e+00
4.342307e-01 3.724601e-03 1.199967e-02 2.500000e-02 5.000000e-01 0.000000e+00
7.075124e-02 1.519515e-03 1.199967e-02 7.500000e-02 5.000000e-01 0.000000e+00
6.576888e-03 4.582346e-04 1.199967e-02 1.250000e-01 5.000000e-01 0.000000e+00
6.608560e-03 4.744682e-04 1.199967e-02 1.750000e-01 5.000000e-01 0.000000e+00
6.344663e-03 4.578877e-04 1.199967e-02 2.250000e-01 5.000000e-01 0.000000e+00
5.306927e-03 4.248953e-04 1.199967e-02 2.750000e-01 5.000000e-01 0.000000e+00
4.743827e-03 4.038224e-04 1.199967e-02 3.250000e-01 5.000000e-01 0.000000e+00
3.816820e-03 3.606565e-04 1.199967e-02 3.750000e-01 5.000000e-01 0.000000e+00
4.293157e-03 3.886854e-04 1.199967e-02 4.250000e-01 5.000000e-01 0.000000e+00
2.976299e-03 3.247419e-04 1.199967e-02 4.750000e-01 5.000000e-01 0.000000e+00
3.572374e-03 3.503012e-04 1.199967e-02 5.250000e-01 5.000000e-01 0.000000e+00
3.542328e-03 3.542342e-04 1.199967e-02 5.750000e-01 5.000000e-01 0.000000e+00
3.560777e-03 3.491641e-04 1.199967e-02 6.250000e-01 5.000000e-01 0.000000e+00
2.479497e-03 2.922126e-04 1.199967e-02 6.750000e-01 5.000000e-01 0.000000e+00
2.947586e-03 3.178476e-04 1.199967e-02 7.250000e-01 5.000000e-01 0.000000e+00
2.293372e-03 2.781130e-04 1.199967e-02 7.750000e-01 5.000000e-01 0.000000e+00
3.136026e-03 3.234575e-04 1.199967e-02 8.250000e-01 5.000000e-01 0.000000e+00
2.342902e-03 2.800316e-04 1.199967e-02 8.750000e-01 5.000000e-01 0.000000e+00
2.823550e-03 3.044727e-04 1.199967e-02 9.250000e-01 5.000000e-01 0.000000e+00
2.022407e-03 2.568474e-04 1.199967e-02 9.750000e-01 5.000000e-01 0.000000e+00
1.979412e-03 2.555420e-04 1.199967e-02 1.025000e+00 5.000000e-01 0.000000e+00
1.663210e-03 2.306472e-04 1.199967e-02 1.075000e+00 5.000000e-01 0.000000e+00
1.837274e-03 2.412473e-04 1.199967e-02 1.125000e+00 5.000000e-01 0.000000e+00
1.458740e-03 2.150805e-04 1.199967e-02 1.175000e+00 5.000000e-01 0.000000e+00
1.323698e-03 2.042524e-04 1.199967e-02 1.225000e+00 5.000000e-01 0.000000e+00
9.206905e-04 1.680951e-04 1.199967e-02 1.275000e+00 5.000000e-01 0.000000e+00
6.664897e-04 1.420970e-04 1.199967e-02 1.325000e+00 5.000000e-01 0.000000e+00
7.111490e-04 1.451635e-04 1.199967e-02 1.375000e+00 5.000000e-01 0.000000e+00
8.431703e-04 1.539420e-04 1.199967e-02 1.425000e+00 5.000000e-01 0.000000e+00
8.512643e-04 1.504845e-04 1.199967e-02 1.475000e+00 5.000000e-01 0.000000e+00
5.529430e-04 1.178886e-04 1.199967e-02 1.525000e+00 5.000000e-01 0.000000e+00
8.973874e-04 1.495657e-04 1.199967e-02 1.575000e+00 5.000000e-01 0.000000e+00
4.726728e-04 1.056931e-04 1.199967e-02 1.625000e+00 5.000000e-01 0.000000e+00
4.105272e-04 9.676271e-05 1.199967e-02 1.675000e+00 5.000000e-01 0.000000e+00
5.877854e-04 1.152752e-04 1.199967e-02 1.725000e+00 5.000000e-01 0.000000e+00
6.516025e-04 1.231424e-04 1.199967e-02 1.775000e+00 5.000000e-01 0.000000e+00
3.326690e-04 8.891108e-05 1.199967e-02 1.825000e+00 5.000000e-01 0.000000e+00
3.806794e-04 9.517063e-05 1.199967e-02 1.875000e+00 5.000000e-01 0.000000e+00
1.978735e-04 6.995946e-05 1.199967e-02 1.925000e+00 5.000000e-01 0.000000e+00
6.017460e-04 1.228322e-04 1.199967e-02 1.975000e+00 5.000000e-01 0.000000e+00
4.000721e-04 1.000185e-04 1.199967e-02 2.025000e+00 5.000000e-01 0.000000e+00
5.443847e-04 1.160650e-04 1.199967e-02 2.075000e+00 5.000000e-01 0.000000e+00
3.378735e-04 9.030211e-05 1.199967e-02 2.125000e+00 5.000000e-01 0.000000e+00
4.772088e-04 1.067099e-04 1.199967e-02 2.175000e+00 5.000000e-01 0.000000e+00
5.101967e-04 1.087787e-04 1.199967e-02 2.225000e+00 5.000000e-01 0.000000e+00
9.065672e-05 4.532860e-05 1.199967e-02 2.275000e+00 5.000000e-01 0.000000e+00
4.428372e-04 9.902369e-05 1.199967e-02 2.325000e+00 5.000000e-01 0.000000e+00
4.766075e-04 1.016150e-04 1.199967e-02 2.375000e+00 5.000000e-01 0.000000e+00
5.881019e-04 1.111436e-04 1.199967e-02 2.425000e+00 5.000000e-01 0.000000e+00
4.480897e-04 9.553529e-05 1.199967e-02 2.475000e+00 5.000000e-01 0.000000e+00
5.102791e-04 1.000765e-04 1.199967e-02 2.525000e+00 5.000000e-01 0.000000e+00
6.858881e-04 1.143212e-04 1.199967e-02 2.575000e+00 5.000000e-01 0.000000e+00
2.935630e-04 7.339462e-05 1.199967e-02 2.625000e+00 5.000000e-01 0.000000e+00
8.354096e-04 1.205883e-04 1.199967e-02 2.675000e+00 5.000000e-01 0.000000e+00
5.344404e-04 9.166078e-05 1.199967e-02 2.725000e+00 5.000000e-01 0.000000e+00
6.363728e-04 9.594475e-05 1.199967e-02 2.775000e+00 5.000000e-01 0.000000e+00
9.226679e-04 1.102900e-04 1.199967e-02 2.825000e+00 5.000000e-01 0.000000e+00
1.364801e-03 1.289809e-04 1.199967e-02 2.875000e+00 5.000000e-01 0.000000e+00
4.287887e-01 3.724805e-03 2.199966e-02 2.500000e-02 5.000000e-01 0.000000e+00
7.743293e-02 1.590568e-03 2.199966e-02 7.500000e-02 5.000000e-01 0.000000e+00
6.428912e-03 4.545940e-04 2.199966e-02 1.250000e-01 5.000000e-01 0.000000e+00
7.776953e-03 5.150427e-04 2.199966e-02 1.750000e-01 5.000000e-01 0.000000e+00
4.541585e-03 3.866062e-04 2.199966e-02 2.250000e-01 5.000000e-01 0.000000e+00
4.842963e-03 4.093063e-04 2.199966e-02 2.750000e-01 5.000000e-01 0.000000e+00
4.862586e-03 4.080602e-04 2.199966e-02 3.250000e-01 5.000000e-01 0.000000e+00
4.827580e-03 4.051228e-04 2.199966e-02 3.750000e-01 5.000000e-01 0.000000e+00
4.841948e-03 4.151947e-04 2.199966e-02 4.250000e-01 5.000000e-01 0.000000e+00
3.807707e-03 3.663982e-04 2.199966e-02 4.750000e-01 5.000000e-01 0.000000e+00
2.967214e-03 3.199639e-04 2.199966e-02 5.250000e-01 5.000000e-01 0.000000e+00
3.942741e-03 3.725552e-04 2.199966e-02 5.750000e-01 5.000000e-01 0.000000e+00
3.908067e-03 3.660252e-04 2.199966e-02 6.250000e-01 5.000000e-01 0.000000e+00
3.378066e-03 3.412375e-04 2.199966e-02 6.750000e-01 5.000000e-01 0.000000e+00
3.224523e-03 3.325858e-04 2.199966e-02 7.250000e-01 5.000000e-01 0.000000e+00
1.816203e-03 2.471547e-04 2.199966e-02 7.750000e-01 5.000000e-01 0.000000e+00
2.287826e-03 2.774408e-04 2.199966e-02 8.250000e-01 5.000000e-01 0.000000e+00
2.670505e-03 2.985728e-04 2.199966e-02 8.750000e-01 5.000000e-01 0.000000e+00
2.299390e-03 2.748307e-04 2.199966e-02 9.250000e-01 5.000000e-01 0.000000e+00
2.287220e-03 2.733763e-04 2.199966e-02 9.750000e-01 5.000000e-01 0.000000e+00
1.448738e-03 2.184060e-04 2.199966e-02 1.025000e+00 5.000000e-01 0.000000e+00
1.654829e-03 2.294850e-04 2.199966e-02 1.075000e+00 5.000000e-01 0.000000e+00
8.917945e-04 1.685337e-04 2.199966e-02 1.125000e+00 5.000000e-01 0.000000e+00
1.013678e-03 1.791952e-04 2.199966e-02 1.175000e+00 5.000000e-01 0.000000e+00
9.999919e-04 1.767762e-04 2.199966e-02 1.225000e+00 5.000000e-01 0.000000e+00
1.505290e-03 2.128813e-04 2.199966e-02 1.275000e+00 5.000000e-01 0.000000e+00
1.297337e-03 1.955821e-04 2.199966e-02 1.325000e+00 5.000000e-01 0.000000e+00
1.184457e-03 1.827673e-04 2.199966e-02 1.375000e+00 5.000000e-01 0.000000e+00
7.459333e-04 1.409690e-04 2.199966e-02 1.425000e+00 5.000000e-01 0.000000e+00
7.369730e-04 1.392762e-04 2.199966e-02 1.475000e+00 5.000000e-01 0.000000e+00
7.216752e-04 1.363848e-04 2.199966e-02 1.525000e+00 5.000000e-01 0.000000e+00
7.232323e-04 1.366793e-04 2.199966e-02 1.575000e+00 5.000000e-01 0.000000e+00
4.935413e-04 1.103599e-04 2.199966e-02 1.625000e+00 5.000000e-01 0.000000e+00
5.843344e-04 1.192782e-04 2.199966e-02 1.675000e+00 5.000000e-01 0.000000e+00
5.796038e-04 1.183127e-04 2.199966e-02 1.725000e+00 5.000000e-01 0.000000e+00
7.253641e-04 1.324338e-04 2.199966e-02 1.775000e+00 5.000000e-01 0.000000e+00
3.337485e-04 8.919890e-05 2.199966e-02 1.825000e+00 5.000000e-01 0.000000e+00
5.556485e-04 1.134225e-04 2.199966e-02 1.875000e+00 5.000000e-01 0.000000e+00
6.542061e-04 1.236355e-04 2.199966e-02 1.925000e+00 5.000000e-01 0.000000e+00
4.256506e-04 1.003290e-04 2.199966e-02 1.975000e+00 5.000000e-01 0.000000e+00
2.453941e-04 7.760073e-05 2.199966e-02 2.025000e+00 5.000000e-01 0.000000e+00
3.441884e-04 9.198948e-05 2.199966e-02 2.075000e+00 5.000000e-01 0.000000e+00
6.263697e-04 1.228431e-04 2.199966e-02 2.125000e+00 5.000000e-01 0.000000e+00
4.294807e-04 1.012319e-04 2.199966e-02 2.175000e+00 5.000000e-01 0.000000e+00
3.264236e-04 8.724122e-05 2.199966e-02 2.225000e+00 5.000000e-01 0.000000e+00
3.189170e-04 8.523638e-05 2.199966e-02 2.275000e+00 5.000000e-01 0.000000e+00
3.099293e-04 8.283351e-05 2.199966e-02 2.325000e+00 5.000000e-01 0.000000e+00
2.612404e-04 7.541499e-05 2.199966e-02 2.375000e+00 5.000000e-01 0.000000e+00
4.189883e-04 9.369070e-05 2.199966e-02 2.425000e+00 5.000000e-01 0.000000e+00
4.049106e-04 9.054440e-05 2.199966e-02 2.475000e+00 5.000000e-01 0.000000e+00
4.339877e-04 9.253036e-05 2.199966e-02 2.525000e+00 5.000000e-01 0.000000e+00
5.330307e-04 1.007357e-04 2.199966e-02 2.575000e+00 5.000000e-01 0.000000e+00
3.276048e-04 7.721942e-05 2.199966e-02 2.625000e+00 5.000000e-01 0.000000e+00
6.622582e-04 1.074396e-04 2.199966e-02 2.675000e+00 5.000000e-01 0.000000e+00
7.348201e-04 1.083477e-04 2.199966e-02 2.725000e+00 5.000000e-01 0.000000e+00
1.021900e-03 1.221499e-04 2.199966e-02 2.775000e+00 5.000000e-01 0.000000e+00
7.582115e-04 9.957027e-05 2.199966e-02 2.825000e+00 5.000000e-01 0.000000e+00
1.063247e-03 1.133574e-04 2.199966e-02 2.875000e+00 5.000000e-01 0.000000e+00
4.257672e-01 3.724219e-03 3.199965e-02 2.500000e-02 5.000000e-01 0.000000e+00
7.243791e-02 1.536719e-03 3.199965e-02 7.500000e-02 5.000000e-01 0.000000e+00
6.675595e-03 4.673862e-04 3.199965e-02 1.250000e-01 5.000000e-01 0.000000e+00
6.581042e-03 4.724925e-04 3.199965e-02 1.750000e-01 5.000000e-01 0.000000e+00
5.661885e-03 4.317159e-04 3.199965e-02 2.250000e-01 5.000000e-01 0.000000e+00
5.130027e-03 4.245652e-04 3.199965e-02 2.750000e-01 5.000000e-01 0.000000e+00
4.711433e-03 4.010649e-04 3.199965e-02 3.250000e-01 5.000000e-01 0.000000e+00
3.601061e-03 3.531141e-04 3.199965e-02 3.750000e-01 5.000000e-01 0.000000e+00
3.350325e-03 3.455606e-04 3.199965e-02 4.250000e-01 5.000000e-01 0.000000e+00
3.503075e-03 3.503085e-04 3.199965e-02 4.750000e-01 5.000000e-01 0.000000e+00
3.498825e-03 3.498836e-04 3.199965e-02 5.250000e-01 5.000000e-01 0.000000e+00
2.940905e-03 3.208798e-04 3.199965e-02 5.750000e-01 5.000000e-01 0.000000e+00
4.245102e-03 3.812226e-04 3.199965e-02 6.250000e-01 5.000000e-01 0.000000e+00
3.678094e-03 3.572492e-04 3.199965e-02 6.750000e-01 5.000000e-01 0.000000e+00
2.876163e-03 3.138165e-04 3.199965e-02 7.250000e-01 5.000000e-01 0.000000e+00
3.135760e-03 3.234301e-04 3.199965e-02 7.750000e-01 5.000000e-01 0.000000e+00
2.044394e-03 2.639309e-04 3.199965e-02 8.250000e-01 5.000000e-01 0.000000e+00
1.985376e-03 2.563119e-04 3.199965e-02 8.750000e-01 5.000000e-01 0.000000e+00
1.775950e-03 2.416772e-04 3.199965e-02 9.250000e-01 5.000000e-01 0.000000e+00
2.639131e-03 2.950649e-04 3.199965e-02 9.750000e-01 5.000000e-01 0.000000e+00
2.104617e-03 2.630785e-04 3.199965e-02 1.025000e+00 5.000000e-01 0.000000e+00
1.523315e-03 2.198730e-04 3.199965e-02 1.075000e+00 5.000000e-01 0.000000e+00
1.545702e-03 2.231039e-04 3.199965e-02 1.125000e+00 5.000000e-01 0.000000e+00
1.004515e-03 1.775759e-04 3.199965e-02 1.175000e+00 5.000000e-01 0.000000e+00
1.262874e-03 1.948666e-04 3.199965e-02 1.225000e+00 5.000000e-01 0.000000e+00
6.966165e-04 1.421971e-04 3.199965e-02 1.275000e+00 5.000000e-01 0.000000e+00
1.175659e-03 1.814092e-04 3.199965e-02 1.325000e+00 5.000000e-01 0.000000e+00
7.626605e-04 1.441301e-04 3.199965e-02 1.375000e+00 5.000000e-01 0.000000e+00
6.333038e-04 1.292737e-04 3.199965e-02 1.425000e+00 5.000000e-01 0.000000e+00
1.053450e-03 1.665663e-04 3.199965e-02 1.475000e+00 5.000000e-01 0.000000e+00
3.680643e-04 9.836978e-05 3.199965e-02 1.525000e+00 5.000000e-01 0.000000e+00
5.809021e-04 1.238497e-04 3.199965e-02 1.575000e+00 5.000000e-01 0.000000e+00
4.244054e-04 1.061020e-04 3.199965e-02 1.625000e+00 5.000000e-01 0.000000e+00
6.471719e-04 1.321046e-04 3.199965e-02 1.675000e+00 5.000000e-01 0.000000e+00
5.192208e-04 1.161020e-04 3.199965e-02 1.725000e+00 5.000000e-01 0.000000e+00
4.406955e-04 1.038739e-04 3.199965e-02 1.775000e+00 5.000000e-01 0.000000e+00
4.343288e-04 1.023744e-04 3.199965e-02 1.825000e+00 5.000000e-01 0.000000e+00
1.885814e-04 6.667406e-05 3.199965e-02 1.875000e+00 5.000000e-01 0.000000e+00
5.192114e-04 1.106978e-04 3.199965e-02 1.925000e+00 5.000000e-01 0.000000e+00
3.268782e-04 8.736260e-05 3.199965e-02 1.975000e+00 5.000000e-01 0.000000e+00
5.160996e-04 1.100342e-04 3.199965e-02 2.025000e+00 5.000000e-01 0.000000e+00
6.760756e-04 1.277679e-04 3.199965e-02 2.075000e+00 5.000000e-01 0.000000e+00
4.296378e-04 1.012686e-04 3.199965e-02 2.125000e+00 5.000000e-01 0.000000e+00
6.658446e-04 1.258346e-04 3.199965e-02 2.175000e+00 5.000000e-01 0.000000e+00
3.706989e-04 9.267569e-05 3.199965e-02 2.225000e+00 5.000000e-01 0.000000e+00
5.508814e-04 1.124509e-04 3.199965e-02 2.275000e+00 5.000000e-01 0.000000e+00
3.956289e-04 9.325184e-05 3.199965e-02 2.325000e+00 5.000000e-01 0.000000e+00
5.645857e-04 1.107271e-04 3.199965e-02 2.375000e+00 5.000000e-01 0.000000e+00
4.595923e-04 9.798900e-05 3.199965e-02 2.425000e+00 5.000000e-01 0.000000e+00
