# Intensity Error [H,-0.5H,0] DeltaE [0,0,L] [0,K,0]
#  shape: 67x80x1x1
5.601316e-04 9.901829e-05 -1.429999e-01 4.250000e-01 0.000000e+00 5.000000e-01
6.227703e-04 1.037952e-04 -1.429999e-01 4.750000e-01 0.000000e+00 5.000000e-01
6.520358e-04 1.057743e-04 -1.429999e-01 5.250000e-01 0.000000e+00 5.000000e-01
4.438035e-04 8.703713e-05 -1.429999e-01 5.750000e-01 0.000000e+00 5.000000e-01
5.745999e-04 9.854320e-05 -1.429999e-01 6.250000e-01 0.000000e+00 5.000000e-01
5.717320e-04 9.805143e-05 -1.429999e-01 6.750000e-01 0.000000e+00 5.000000e-01
5.697493e-04 9.771133e-05 -1.429999e-01 7.250000e-01 0.000000e+00 5.000000e-01
7.658221e-04 1.129145e-04 -1.429999e-01 7.750000e-01 0.000000e+00 5.000000e-01
5.170820e-04 9.140816e-05 -1.429999e-01 8.250000e-01 0.000000e+00 5.000000e-01
8.507445e-04 1.157719e-04 -1.429999e-01 8.750000e-01 0.000000e+00 5.000000e-01
6.501444e-04 1.003196e-04 -1.429999e-01 9.250000e-01 0.000000e+00 5.000000e-01
7.020800e-04 1.035163e-04 -1.429999e-01 9.750000e-01 0.000000e+00 5.000000e-01
6.126938e-04 9.687556e-05 -1.429999e-01 1.025000e+00 0.000000e+00 5.000000e-01
4.936925e-04 8.727348e-05 -1.429999e-01 1.075000e+00 0.000000e+00 5.000000e-01
4.951282e-04 8.752727e-05 -1.429999e-01 1.125000e+00 0.000000e+00 5.000000e-01
7.765694e-04 1.098238e-04 -1.429999e-01 1.175000e+00 0.000000e+00 5.000000e-01
7.471185e-04 1.078375e-04 -1.429999e-01 1.225000e+00 0.000000e+00 5.000000e-01
7.133862e-04 1.051833e-04 -1.429999e-01 1.275000e+00 0.000000e+00 5.000000e-01
8.807788e-04 1.176993e-04 -1.429999e-01 1.325000e+00 0.000000e+00 5.000000e-01
9.478877e-04 1.223720e-04 -1.429999e-01 1.375000e+00 0.000000e+00 5.000000e-01
1.023135e-03 1.278922e-04 -1.429999e-01 1.425000e+00 0.000000e+00 5.000000e-01
1.003167e-03 1.274026e-04 -1.429999e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.000763e-03 1.270973e-04 -1.429999e-01 1.525000e+00 0.000000e+00 5.000000e-01
1.090524e-03 1.322458e-04 -1.429999e-01 1.575000e+00 0.000000e+00 5.000000e-01
1.295066e-03 1.430163e-04 -1.429999e-01 1.625000e+00 0.000000e+00 5.000000e-01
1.197944e-03 1.374140e-04 -1.429999e-01 1.675000e+00 0.000000e+00 5.000000e-01
1.252894e-03 1.400782e-04 -1.429999e-01 1.725000e+00 0.000000e+00 5.000000e-01
1.716267e-03 1.636401e-04 -1.429999e-01 1.775000e+00 0.000000e+00 5.000000e-01
1.854447e-03 1.692875e-04 -1.429999e-01 1.825000e+00 0.000000e+00 5.000000e-01
1.686904e-03 1.608406e-04 -1.429999e-01 1.875000e+00 0.000000e+00 5.000000e-01
2.261390e-03 1.858858e-04 -1.429999e-01 1.925000e+00 0.000000e+00 5.000000e-01
2.615196e-03 1.994075e-04 -1.429999e-01 1.975000e+00 0.000000e+00 5.000000e-01
2.618018e-03 1.984721e-04 -1.429999e-01 2.025000e+00 0.000000e+00 5.000000e-01
3.404525e-03 2.254712e-04 -1.429999e-01 2.075000e+00 0.000000e+00 5.000000e-01
3.177854e-03 2.172343e-04 -1.429999e-01 2.125000e+00 0.000000e+00 5.000000e-01
2.623852e-03 1.966668e-04 -1.429999e-01 2.175000e+00 0.000000e+00 5.000000e-01
1.638616e-03 1.548355e-04 -1.429999e-01 2.225000e+00 0.000000e+00 5.000000e-01
1.763206e-03 1.609586e-04 -1.429999e-01 2.275000e+00 0.000000e+00 5.000000e-01
1.149720e-03 1.301808e-04 -1.429999e-01 2.325000e+00 0.000000e+00 5.000000e-01
1.332144e-03 1.404209e-04 -1.429999e-01 2.375000e+00 0.000000e+00 5.000000e-01
1.535207e-03 1.505403e-04 -1.429999e-01 2.425000e+00 0.000000e+00 5.000000e-01
1.674492e-03 1.568314e-04 -1.429999e-01 2.475000e+00 0.000000e+00 5.000000e-01
1.078049e-03 1.253213e-04 -1.429999e-01 2.525000e+00 0.000000e+00 5.000000e-01
1.151051e-03 1.286923e-04 -1.429999e-01 2.575000e+00 0.000000e+00 5.000000e-01
1.363929e-03 1.392062e-04 -1.429999e-01 2.625000e+00 0.000000e+00 5.000000e-01
1.375205e-03 1.389176e-04 -1.429999e-01 2.675000e+00 0.000000e+00 5.000000e-01
8.095233e-04 1.062962e-04 -1.429999e-01 2.725000e+00 0.000000e+00 5.000000e-01
8.565834e-04 1.087869e-04 -1.429999e-01 2.775000e+00 0.000000e+00 5.000000e-01
1.003152e-03 1.166151e-04 -1.429999e-01 2.825000e+00 0.000000e+00 5.000000e-01
1.023215e-03 1.173717e-04 -1.429999e-01 2.875000e+00 0.000000e+00 5.000000e-01
5.327476e-04 8.423560e-05 -1.429999e-01 2.925000e+00 0.000000e+00 5.000000e-01
7.870433e-04 1.016074e-04 -1.429999e-01 2.975000e+00 0.000000e+00 5.000000e-01
8.517080e-04 1.048389e-04 -1.429999e-01 3.025000e+00 0.000000e+00 5.000000e-01
8.091632e-04 1.011465e-04 -1.429999e-01 3.075000e+00 0.000000e+00 5.000000e-01
5.700982e-04 8.405713e-05 -1.429999e-01 3.125000e+00 0.000000e+00 5.000000e-01
7.172519e-04 9.259800e-05 -1.429999e-01 3.175000e+00 0.000000e+00 5.000000e-01
5.652916e-04 7.994581e-05 -1.429999e-01 3.225000e+00 0.000000e+00 5.000000e-01
5.249357e-04 7.423825e-05 -1.429999e-01 3.275000e+00 0.000000e+00 5.000000e-01
5.149706e-04 7.141446e-05 -1.429999e-01 3.325000e+00 0.000000e+00 5.000000e-01
6.279623e-04 7.849655e-05 -1.429999e-01 3.375000e+00 0.000000e+00 5.000000e-01
3.935119e-04 6.222075e-05 -1.429999e-01 3.425000e+00 0.000000e+00 5.000000e-01
4.926816e-04 6.967665e-05 -1.429999e-01 3.475000e+00 0.000000e+00 5.000000e-01
3.750490e-04 6.084215e-05 -1.429999e-01 3.525000e+00 0.000000e+00 5.000000e-01
4.044740e-04 6.395444e-05 -1.429999e-01 3.575000e+00 0.000000e+00 5.000000e-01
6.303346e-04 8.005485e-05 -1.429999e-01 3.625000e+00 0.000000e+00 5.000000e-01
4.159134e-04 6.417874e-05 -1.429999e-01 3.675000e+00 0.000000e+00 5.000000e-01
3.831149e-04 6.057766e-05 -1.429999e-01 3.725000e+00 0.000000e+00 5.000000e-01
8.533400e-04 8.897053e-05 -1.429999e-01 3.775000e+00 0.000000e+00 5.000000e-01
4.672159e-04 6.479384e-05 -1.429999e-01 3.825000e+00 0.000000e+00 5.000000e-01
3.778172e-04 5.696021e-05 -1.429999e-01 3.875000e+00 0.000000e+00 5.000000e-01
4.731014e-04 6.212365e-05 -1.429999e-01 3.925000e+00 0.000000e+00 5.000000e-01
7.911822e-04 7.758566e-05 -1.429999e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.035832e-01 2.334015e-03 -1.229999e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.550085e-01 1.666086e-03 -1.229999e-01 7.500000e-02 0.000000e+00 5.000000e-01
3.509445e-02 7.859164e-04 -1.229999e-01 1.250000e-01 0.000000e+00 5.000000e-01
7.596500e-03 3.646441e-04 -1.229999e-01 1.750000e-01 0.000000e+00 5.000000e-01
4.696949e-03 2.869122e-04 -1.229999e-01 2.250000e-01 0.000000e+00 5.000000e-01
2.574508e-03 2.116235e-04 -1.229999e-01 2.750000e-01 0.000000e+00 5.000000e-01
1.201426e-03 1.435980e-04 -1.229999e-01 3.250000e-01 0.000000e+00 5.000000e-01
9.569292e-04 1.278752e-04 -1.229999e-01 3.750000e-01 0.000000e+00 5.000000e-01
8.128995e-04 1.173321e-04 -1.229999e-01 4.250000e-01 0.000000e+00 5.000000e-01
4.030050e-04 8.226311e-05 -1.229999e-01 4.750000e-01 0.000000e+00 5.000000e-01
4.691924e-04 8.866914e-05 -1.229999e-01 5.250000e-01 0.000000e+00 5.000000e-01
6.360587e-04 1.031825e-04 -1.229999e-01 5.750000e-01 0.000000e+00 5.000000e-01
6.713756e-04 1.061540e-04 -1.229999e-01 6.250000e-01 0.000000e+00 5.000000e-01
1.019677e-03 1.316400e-04 -1.229999e-01 6.750000e-01 0.000000e+00 5.000000e-01
8.281068e-04 1.195270e-04 -1.229999e-01 7.250000e-01 0.000000e+00 5.000000e-01
6.990871e-04 1.105355e-04 -1.229999e-01 7.750000e-01 0.000000e+00 5.000000e-01
1.006668e-03 1.321822e-04 -1.229999e-01 8.250000e-01 0.000000e+00 5.000000e-01
9.896162e-04 1.322433e-04 -1.229999e-01 8.750000e-01 0.000000e+00 5.000000e-01
7.560422e-04 1.166601e-04 -1.229999e-01 9.250000e-01 0.000000e+00 5.000000e-01
6.858463e-04 1.112592e-04 -1.229999e-01 9.750000e-01 0.000000e+00 5.000000e-01
7.389182e-04 1.140177e-04 -1.229999e-01 1.025000e+00 0.000000e+00 5.000000e-01
7.819610e-04 1.152941e-04 -1.229999e-01 1.075000e+00 0.000000e+00 5.000000e-01
7.148004e-04 1.077604e-04 -1.229999e-01 1.125000e+00 0.000000e+00 5.000000e-01
6.628660e-04 1.022826e-04 -1.229999e-01 1.175000e+00 0.000000e+00 5.000000e-01
8.727503e-04 1.166265e-04 -1.229999e-01 1.225000e+00 0.000000e+00 5.000000e-01
7.205286e-04 1.062363e-04 -1.229999e-01 1.275000e+00 0.000000e+00 5.000000e-01
6.848598e-04 1.032467e-04 -1.229999e-01 1.325000e+00 0.000000e+00 5.000000e-01
8.274928e-04 1.126077e-04 -1.229999e-01 1.375000e+00 0.000000e+00 5.000000e-01
9.438235e-04 1.198660e-04 -1.229999e-01 1.425000e+00 0.000000e+00 5.000000e-01
7.284047e-04 1.051365e-04 -1.229999e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.070921e-03 1.279998e-04 -1.229999e-01 1.525000e+00 0.000000e+00 5.000000e-01
1.053237e-03 1.277240e-04 -1.229999e-01 1.575000e+00 0.000000e+00 5.000000e-01
1.059044e-03 1.284283e-04 -1.229999e-01 1.625000e+00 0.000000e+00 5.000000e-01
1.326199e-03 1.447005e-04 -1.229999e-01 1.675000e+00 0.000000e+00 5.000000e-01
1.415384e-03 1.491950e-04 -1.229999e-01 1.725000e+00 0.000000e+00 5.000000e-01
1.626644e-03 1.595061e-04 -1.229999e-01 1.775000e+00 0.000000e+00 5.000000e-01
1.921724e-03 1.725764e-04 -1.229999e-01 1.825000e+00 0.000000e+00 5.000000e-01
2.372981e-03 1.912207e-04 -1.229999e-01 1.875000e+00 0.000000e+00 5.000000e-01
1.837495e-03 1.677402e-04 -1.229999e-01 1.925000e+00 0.000000e+00 5.000000e-01
2.823265e-03 2.070126e-04 -1.229999e-01 1.975000e+00 0.000000e+00 5.000000e-01
2.586909e-03 1.972507e-04 -1.229999e-01 2.025000e+00 0.000000e+00 5.000000e-01
3.385885e-03 2.252267e-04 -1.229999e-01 2.075000e+00 0.000000e+00 5.000000e-01
3.124777e-03 2.156310e-04 -1.229999e-01 2.125000e+00 0.000000e+00 5.000000e-01
2.156227e-03 1.784514e-04 -1.229999e-01 2.175000e+00 0.000000e+00 5.000000e-01
2.424463e-03 1.881755e-04 -1.229999e-01 2.225000e+00 0.000000e+00 5.000000e-01
1.827545e-03 1.628113e-04 -1.229999e-01 2.275000e+00 0.000000e+00 5.000000e-01
1.525547e-03 1.481748e-04 -1.229999e-01 2.325000e+00 0.000000e+00 5.000000e-01
1.548355e-03 1.489914e-04 -1.229999e-01 2.375000e+00 0.000000e+00 5.000000e-01
1.114737e-03 1.262198e-04 -1.229999e-01 2.425000e+00 0.000000e+00 5.000000e-01
1.291062e-03 1.360905e-04 -1.229999e-01 2.475000e+00 0.000000e+00 5.000000e-01
1.407665e-03 1.421964e-04 -1.229999e-01 2.525000e+00 0.000000e+00 5.000000e-01
1.255705e-03 1.338594e-04 -1.229999e-01 2.575000e+00 0.000000e+00 5.000000e-01
1.240692e-03 1.322590e-04 -1.229999e-01 2.625000e+00 0.000000e+00 5.000000e-01
1.565126e-03 1.478914e-04 -1.229999e-01 2.675000e+00 0.000000e+00 5.000000e-01
1.330226e-03 1.357667e-04 -1.229999e-01 2.725000e+00 0.000000e+00 5.000000e-01
1.036855e-03 1.189363e-04 -1.229999e-01 2.775000e+00 0.000000e+00 5.000000e-01
8.376281e-04 1.063797e-04 -1.229999e-01 2.825000e+00 0.000000e+00 5.000000e-01
7.470039e-04 9.982357e-05 -1.229999e-01 2.875000e+00 0.000000e+00 5.000000e-01
6.849822e-04 9.499053e-05 -1.229999e-01 2.925000e+00 0.000000e+00 5.000000e-01
1.039182e-03 1.161851e-04 -1.229999e-01 2.975000e+00 0.000000e+00 5.000000e-01
7.424937e-04 9.749510e-05 -1.229999e-01 3.025000e+00 0.000000e+00 5.000000e-01
8.195658e-04 1.008825e-04 -1.229999e-01 3.075000e+00 0.000000e+00 5.000000e-01
6.802132e-04 8.931735e-05 -1.229999e-01 3.125000e+00 0.000000e+00 5.000000e-01
4.820787e-04 7.267686e-05 -1.229999e-01 3.175000e+00 0.000000e+00 5.000000e-01
3.564024e-04 6.112308e-05 -1.229999e-01 3.225000e+00 0.000000e+00 5.000000e-01
6.522028e-04 8.152660e-05 -1.229999e-01 3.275000e+00 0.000000e+00 5.000000e-01
5.558572e-04 7.428054e-05 -1.229999e-01 3.325000e+00 0.000000e+00 5.000000e-01
4.816583e-04 6.811778e-05 -1.229999e-01 3.375000e+00 0.000000e+00 5.000000e-01
5.733589e-04 7.402146e-05 -1.229999e-01 3.425000e+00 0.000000e+00 5.000000e-01
4.413009e-04 6.506735e-05 -1.229999e-01 3.475000e+00 0.000000e+00 5.000000e-01
5.489225e-04 7.335481e-05 -1.229999e-01 3.525000e+00 0.000000e+00 5.000000e-01
4.889086e-04 6.914389e-05 -1.229999e-01 3.575000e+00 0.000000e+00 5.000000e-01
4.264215e-04 6.428671e-05 -1.229999e-01 3.625000e+00 0.000000e+00 5.000000e-01
4.257015e-04 6.417834e-05 -1.229999e-01 3.675000e+00 0.000000e+00 5.000000e-01
5.134413e-04 6.987230e-05 -1.229999e-01 3.725000e+00 0.000000e+00 5.000000e-01
4.421406e-04 6.381973e-05 -1.229999e-01 3.775000e+00 0.000000e+00 5.000000e-01
6.912589e-04 7.827284e-05 -1.229999e-01 3.825000e+00 0.000000e+00 5.000000e-01
5.571332e-04 6.858117e-05 -1.229999e-01 3.875000e+00 0.000000e+00 5.000000e-01
6.614098e-04 7.216937e-05 -1.229999e-01 3.925000e+00 0.000000e+00 5.000000e-01
5.611037e-04 6.353566e-05 -1.229999e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.046653e-01 2.312723e-03 -1.029999e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.595336e-01 1.653754e-03 -1.029999e-01 7.500000e-02 0.000000e+00 5.000000e-01
3.403576e-02 7.622076e-04 -1.029999e-01 1.250000e-01 0.000000e+00 5.000000e-01
9.224391e-03 3.984334e-04 -1.029999e-01 1.750000e-01 0.000000e+00 5.000000e-01
5.674925e-03 3.105185e-04 -1.029999e-01 2.250000e-01 0.000000e+00 5.000000e-01
2.240167e-03 1.935212e-04 -1.029999e-01 2.750000e-01 0.000000e+00 5.000000e-01
1.684719e-03 1.684721e-04 -1.029999e-01 3.250000e-01 0.000000e+00 5.000000e-01
8.477141e-04 1.198850e-04 -1.029999e-01 3.750000e-01 0.000000e+00 5.000000e-01
7.148869e-04 1.103096e-04 -1.029999e-01 4.250000e-01 0.000000e+00 5.000000e-01
3.760904e-04 8.018284e-05 -1.029999e-01 4.750000e-01 0.000000e+00 5.000000e-01
3.794353e-04 8.089593e-05 -1.029999e-01 5.250000e-01 0.000000e+00 5.000000e-01
3.825176e-04 8.155310e-05 -1.029999e-01 5.750000e-01 0.000000e+00 5.000000e-01
3.535102e-04 7.904738e-05 -1.029999e-01 6.250000e-01 0.000000e+00 5.000000e-01
6.534680e-04 1.089115e-04 -1.029999e-01 6.750000e-01 0.000000e+00 5.000000e-01
8.414836e-04 1.240701e-04 -1.029999e-01 7.250000e-01 0.000000e+00 5.000000e-01
6.913384e-04 1.121500e-04 -1.029999e-01 7.750000e-01 0.000000e+00 5.000000e-01
7.000416e-04 1.135619e-04 -1.029999e-01 8.250000e-01 0.000000e+00 5.000000e-01
5.942083e-04 1.050423e-04 -1.029999e-01 8.750000e-01 0.000000e+00 5.000000e-01
5.522669e-04 1.008298e-04 -1.029999e-01 9.250000e-01 0.000000e+00 5.000000e-01
5.116155e-04 9.668645e-05 -1.029999e-01 9.750000e-01 0.000000e+00 5.000000e-01
5.106410e-04 9.650220e-05 -1.029999e-01 1.025000e+00 0.000000e+00 5.000000e-01
9.003220e-04 1.273250e-04 -1.029999e-01 1.075000e+00 0.000000e+00 5.000000e-01
7.112364e-04 1.124565e-04 -1.029999e-01 1.125000e+00 0.000000e+00 5.000000e-01
5.693994e-04 1.006568e-04 -1.029999e-01 1.175000e+00 0.000000e+00 5.000000e-01
8.317998e-04 1.200602e-04 -1.029999e-01 1.225000e+00 0.000000e+00 5.000000e-01
7.354493e-04 1.108733e-04 -1.029999e-01 1.275000e+00 0.000000e+00 5.000000e-01
8.642706e-04 1.176125e-04 -1.029999e-01 1.325000e+00 0.000000e+00 5.000000e-01
8.653413e-04 1.156363e-04 -1.029999e-01 1.375000e+00 0.000000e+00 5.000000e-01
7.979658e-04 1.106582e-04 -1.029999e-01 1.425000e+00 0.000000e+00 5.000000e-01
9.095909e-04 1.174279e-04 -1.029999e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.113592e-03 1.294527e-04 -1.029999e-01 1.525000e+00 0.000000e+00 5.000000e-01
1.265187e-03 1.380435e-04 -1.029999e-01 1.575000e+00 0.000000e+00 5.000000e-01
1.615241e-03 1.554271e-04 -1.029999e-01 1.625000e+00 0.000000e+00 5.000000e-01
1.156517e-03 1.309500e-04 -1.029999e-01 1.675000e+00 0.000000e+00 5.000000e-01
1.709641e-03 1.601230e-04 -1.029999e-01 1.725000e+00 0.000000e+00 5.000000e-01
1.587961e-03 1.557129e-04 -1.029999e-01 1.775000e+00 0.000000e+00 5.000000e-01
1.703648e-03 1.624370e-04 -1.029999e-01 1.825000e+00 0.000000e+00 5.000000e-01
1.702266e-03 1.623053e-04 -1.029999e-01 1.875000e+00 0.000000e+00 5.000000e-01
1.959124e-03 1.731643e-04 -1.029999e-01 1.925000e+00 0.000000e+00 5.000000e-01
2.035636e-03 1.758528e-04 -1.029999e-01 1.975000e+00 0.000000e+00 5.000000e-01
3.149361e-03 2.183697e-04 -1.029999e-01 2.025000e+00 0.000000e+00 5.000000e-01
3.542767e-03 2.306153e-04 -1.029999e-01 2.075000e+00 0.000000e+00 5.000000e-01
3.539846e-03 2.294552e-04 -1.029999e-01 2.125000e+00 0.000000e+00 5.000000e-01
2.805734e-03 2.035502e-04 -1.029999e-01 2.175000e+00 0.000000e+00 5.000000e-01
1.814304e-03 1.629300e-04 -1.029999e-01 2.225000e+00 0.000000e+00 5.000000e-01
1.342790e-03 1.399963e-04 -1.029999e-01 2.275000e+00 0.000000e+00 5.000000e-01
1.415505e-03 1.429882e-04 -1.029999e-01 2.325000e+00 0.000000e+00 5.000000e-01
1.631973e-03 1.528491e-04 -1.029999e-01 2.375000e+00 0.000000e+00 5.000000e-01
1.446195e-03 1.431954e-04 -1.029999e-01 2.425000e+00 0.000000e+00 5.000000e-01
1.428770e-03 1.414700e-04 -1.029999e-01 2.475000e+00 0.000000e+00 5.000000e-01
1.333812e-03 1.361325e-04 -1.029999e-01 2.525000e+00 0.000000e+00 5.000000e-01
1.137190e-03 1.255824e-04 -1.029999e-01 2.575000e+00 0.000000e+00 5.000000e-01
9.704873e-04 1.159960e-04 -1.029999e-01 2.625000e+00 0.000000e+00 5.000000e-01
1.169348e-03 1.275872e-04 -1.029999e-01 2.675000e+00 0.000000e+00 5.000000e-01
1.076090e-03 1.218441e-04 -1.029999e-01 2.725000e+00 0.000000e+00 5.000000e-01
1.039545e-03 1.192447e-04 -1.029999e-01 2.775000e+00 0.000000e+00 5.000000e-01
9.617243e-04 1.133410e-04 -1.029999e-01 2.825000e+00 0.000000e+00 5.000000e-01
9.526138e-04 1.122675e-04 -1.029999e-01 2.875000e+00 0.000000e+00 5.000000e-01
6.759696e-04 9.374084e-05 -1.029999e-01 2.925000e+00 0.000000e+00 5.000000e-01
6.423239e-04 8.907511e-05 -1.029999e-01 2.975000e+00 0.000000e+00 5.000000e-01
7.178778e-04 9.117137e-05 -1.029999e-01 3.025000e+00 0.000000e+00 5.000000e-01
6.219371e-04 8.311085e-05 -1.029999e-01 3.075000e+00 0.000000e+00 5.000000e-01
6.999182e-04 8.749077e-05 -1.029999e-01 3.125000e+00 0.000000e+00 5.000000e-01
6.880668e-04 8.600962e-05 -1.029999e-01 3.175000e+00 0.000000e+00 5.000000e-01
3.813054e-04 6.355162e-05 -1.029999e-01 3.225000e+00 0.000000e+00 5.000000e-01
6.480965e-04 8.230945e-05 -1.029999e-01 3.275000e+00 0.000000e+00 5.000000e-01
2.487092e-04 5.076811e-05 -1.029999e-01 3.325000e+00 0.000000e+00 5.000000e-01
5.539154e-04 7.537934e-05 -1.029999e-01 3.375000e+00 0.000000e+00 5.000000e-01
3.201978e-04 5.660403e-05 -1.029999e-01 3.425000e+00 0.000000e+00 5.000000e-01
3.848244e-04 6.084734e-05 -1.029999e-01 3.475000e+00 0.000000e+00 5.000000e-01
5.997341e-04 7.496838e-05 -1.029999e-01 3.525000e+00 0.000000e+00 5.000000e-01
3.318451e-04 5.530859e-05 -1.029999e-01 3.575000e+00 0.000000e+00 5.000000e-01
6.236754e-04 7.563381e-05 -1.029999e-01 3.625000e+00 0.000000e+00 5.000000e-01
4.740841e-04 6.574534e-05 -1.029999e-01 3.675000e+00 0.000000e+00 5.000000e-01
5.952607e-04 7.327397e-05 -1.029999e-01 3.725000e+00 0.000000e+00 5.000000e-01
6.224760e-04 7.440283e-05 -1.029999e-01 3.775000e+00 0.000000e+00 5.000000e-01
5.501445e-04 6.876993e-05 -1.029999e-01 3.825000e+00 0.000000e+00 5.000000e-01
5.006013e-04 6.357929e-05 -1.029999e-01 3.875000e+00 0.000000e+00 5.000000e-01
6.761109e-04 7.127163e-05 -1.029999e-01 3.925000e+00 0.000000e+00 5.000000e-01
5.789220e-04 6.316894e-05 -1.029999e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.067848e-01 2.274292e-03 -8.299987e-02 2.500000e-02 0.000000e+00 5.000000e-01
1.608526e-01 1.656253e-03 -8.299987e-02 7.500000e-02 0.000000e+00 5.000000e-01
3.434938e-02 7.665446e-04 -8.299987e-02 1.250000e-01 0.000000e+00 5.000000e-01
8.178914e-03 3.725398e-04 -8.299987e-02 1.750000e-01 0.000000e+00 5.000000e-01
4.714636e-03 2.837881e-04 -8.299987e-02 2.250000e-01 0.000000e+00 5.000000e-01
2.401999e-03 2.044720e-04 -8.299987e-02 2.750000e-01 0.000000e+00 5.000000e-01
1.512562e-03 1.631040e-04 -8.299987e-02 3.250000e-01 0.000000e+00 5.000000e-01
9.590089e-04 1.305048e-04 -8.299987e-02 3.750000e-01 0.000000e+00 5.000000e-01
5.354850e-04 9.776585e-05 -8.299987e-02 4.250000e-01 0.000000e+00 5.000000e-01
6.109667e-04 1.047800e-04 -8.299987e-02 4.750000e-01 0.000000e+00 5.000000e-01
6.220685e-04 1.066840e-04 -8.299987e-02 5.250000e-01 0.000000e+00 5.000000e-01
6.733223e-04 1.122206e-04 -8.299987e-02 5.750000e-01 0.000000e+00 5.000000e-01
8.257894e-04 1.244926e-04 -8.299987e-02 6.250000e-01 0.000000e+00 5.000000e-01
1.000334e-03 1.361284e-04 -8.299987e-02 6.750000e-01 0.000000e+00 5.000000e-01
7.425635e-04 1.174098e-04 -8.299987e-02 7.250000e-01 0.000000e+00 5.000000e-01
7.128968e-04 1.156473e-04 -8.299987e-02 7.750000e-01 0.000000e+00 5.000000e-01
6.694352e-04 1.115727e-04 -8.299987e-02 8.250000e-01 0.000000e+00 5.000000e-01
8.085412e-04 1.218924e-04 -8.299987e-02 8.750000e-01 0.000000e+00 5.000000e-01
6.214308e-04 1.065747e-04 -8.299987e-02 9.250000e-01 0.000000e+00 5.000000e-01
6.917714e-04 1.122203e-04 -8.299987e-02 9.750000e-01 0.000000e+00 5.000000e-01
5.770795e-04 1.020144e-04 -8.299987e-02 1.025000e+00 0.000000e+00 5.000000e-01
8.263282e-04 1.218357e-04 -8.299987e-02 1.075000e+00 0.000000e+00 5.000000e-01
8.666719e-04 1.250935e-04 -8.299987e-02 1.125000e+00 0.000000e+00 5.000000e-01
8.635886e-04 1.246486e-04 -8.299987e-02 1.175000e+00 0.000000e+00 5.000000e-01
6.022533e-04 1.032859e-04 -8.299987e-02 1.225000e+00 0.000000e+00 5.000000e-01
1.199124e-03 1.454154e-04 -8.299987e-02 1.275000e+00 0.000000e+00 5.000000e-01
1.059355e-03 1.367625e-04 -8.299987e-02 1.325000e+00 0.000000e+00 5.000000e-01
8.371332e-04 1.208301e-04 -8.299987e-02 1.375000e+00 0.000000e+00 5.000000e-01
7.683200e-04 1.132828e-04 -8.299987e-02 1.425000e+00 0.000000e+00 5.000000e-01
9.697548e-04 1.251952e-04 -8.299987e-02 1.475000e+00 0.000000e+00 5.000000e-01
1.291123e-03 1.425810e-04 -8.299987e-02 1.525000e+00 0.000000e+00 5.000000e-01
1.306598e-03 1.408944e-04 -8.299987e-02 1.575000e+00 0.000000e+00 5.000000e-01
1.311185e-03 1.397732e-04 -8.299987e-02 1.625000e+00 0.000000e+00 5.000000e-01
1.273526e-03 1.373283e-04 -8.299987e-02 1.675000e+00 0.000000e+00 5.000000e-01
1.511343e-03 1.496456e-04 -8.299987e-02 1.725000e+00 0.000000e+00 5.000000e-01
1.676143e-03 1.569856e-04 -8.299987e-02 1.775000e+00 0.000000e+00 5.000000e-01
1.768770e-03 1.601374e-04 -8.299987e-02 1.825000e+00 0.000000e+00 5.000000e-01
1.558472e-03 1.499644e-04 -8.299987e-02 1.875000e+00 0.000000e+00 5.000000e-01
2.229532e-03 1.808396e-04 -8.299987e-02 1.925000e+00 0.000000e+00 5.000000e-01
2.885380e-03 2.071590e-04 -8.299987e-02 1.975000e+00 0.000000e+00 5.000000e-01
2.907494e-03 2.087467e-04 -8.299987e-02 2.025000e+00 0.000000e+00 5.000000e-01
3.358763e-03 2.234225e-04 -8.299987e-02 2.075000e+00 0.000000e+00 5.000000e-01
3.252099e-03 2.192575e-04 -8.299987e-02 2.125000e+00 0.000000e+00 5.000000e-01
2.129141e-03 1.774292e-04 -8.299987e-02 2.175000e+00 0.000000e+00 5.000000e-01
2.094835e-03 1.757953e-04 -8.299987e-02 2.225000e+00 0.000000e+00 5.000000e-01
1.635017e-03 1.544951e-04 -8.299987e-02 2.275000e+00 0.000000e+00 5.000000e-01
1.903926e-03 1.657164e-04 -8.299987e-02 2.325000e+00 0.000000e+00 5.000000e-01
1.312923e-03 1.368823e-04 -8.299987e-02 2.375000e+00 0.000000e+00 5.000000e-01
1.468253e-03 1.439749e-04 -8.299987e-02 2.425000e+00 0.000000e+00 5.000000e-01
1.518417e-03 1.461107e-04 -8.299987e-02 2.475000e+00 0.000000e+00 5.000000e-01
1.372824e-03 1.386769e-04 -8.299987e-02 2.525000e+00 0.000000e+00 5.000000e-01
9.941939e-04 1.171677e-04 -8.299987e-02 2.575000e+00 0.000000e+00 5.000000e-01
