# Intensity Error [H,-0.5H,0] DeltaE [0,K,0] [0,0,L]
#  shape: 134x58x1x1
7.952895e-04 1.147990e-04 -6.800026e-02 2.725000e+00 5.000000e-01 0.000000e+00
7.114225e-04 1.026915e-04 -6.800026e-02 2.775000e+00 5.000000e-01 0.000000e+00
7.346443e-04 9.998261e-05 -6.800026e-02 2.825000e+00 5.000000e-01 0.000000e+00
1.226489e-03 1.239112e-04 -6.800026e-02 2.875000e+00 5.000000e-01 0.000000e+00
4.303884e-01 3.743790e-03 -5.800027e-02 2.500000e-02 5.000000e-01 0.000000e+00
6.740701e-02 1.495353e-03 -5.800027e-02 7.500000e-02 5.000000e-01 0.000000e+00
2.245932e-03 2.764558e-04 -5.800027e-02 1.250000e-01 5.000000e-01 0.000000e+00
2.331544e-03 2.786734e-04 -5.800027e-02 1.750000e-01 5.000000e-01 0.000000e+00
1.133880e-03 2.004441e-04 -5.800027e-02 2.250000e-01 5.000000e-01 0.000000e+00
1.447492e-03 2.233534e-04 -5.800027e-02 2.750000e-01 5.000000e-01 0.000000e+00
1.641071e-03 2.419633e-04 -5.800027e-02 3.250000e-01 5.000000e-01 0.000000e+00
1.712092e-03 2.471198e-04 -5.800027e-02 3.750000e-01 5.000000e-01 0.000000e+00
1.632949e-03 2.407659e-04 -5.800027e-02 4.250000e-01 5.000000e-01 0.000000e+00
1.274250e-03 2.123758e-04 -5.800027e-02 4.750000e-01 5.000000e-01 0.000000e+00
1.266929e-03 2.111554e-04 -5.800027e-02 5.250000e-01 5.000000e-01 0.000000e+00
1.307474e-03 2.121012e-04 -5.800027e-02 5.750000e-01 5.000000e-01 0.000000e+00
1.545833e-03 2.330441e-04 -5.800027e-02 6.250000e-01 5.000000e-01 0.000000e+00
1.094926e-03 1.935582e-04 -5.800027e-02 6.750000e-01 5.000000e-01 0.000000e+00
1.430762e-03 2.207720e-04 -5.800027e-02 7.250000e-01 5.000000e-01 0.000000e+00
1.844028e-03 2.509417e-04 -5.800027e-02 7.750000e-01 5.000000e-01 0.000000e+00
2.190181e-03 2.695937e-04 -5.800027e-02 8.250000e-01 5.000000e-01 0.000000e+00
2.133145e-03 2.666444e-04 -5.800027e-02 8.750000e-01 5.000000e-01 0.000000e+00
2.318209e-03 2.770804e-04 -5.800027e-02 9.250000e-01 5.000000e-01 0.000000e+00
2.536612e-03 2.872162e-04 -5.800027e-02 9.750000e-01 5.000000e-01 0.000000e+00
2.131212e-03 2.584484e-04 -5.800027e-02 1.025000e+00 5.000000e-01 0.000000e+00
1.720948e-03 2.299722e-04 -5.800027e-02 1.075000e+00 5.000000e-01 0.000000e+00
2.982606e-03 2.924698e-04 -5.800027e-02 1.125000e+00 5.000000e-01 0.000000e+00
2.796423e-03 2.796440e-04 -5.800027e-02 1.175000e+00 5.000000e-01 0.000000e+00
1.635541e-03 2.147584e-04 -5.800027e-02 1.225000e+00 5.000000e-01 0.000000e+00
1.938575e-03 2.317053e-04 -5.800027e-02 1.275000e+00 5.000000e-01 0.000000e+00
2.233599e-03 2.466612e-04 -5.800027e-02 1.325000e+00 5.000000e-01 0.000000e+00
1.841988e-03 2.233753e-04 -5.800027e-02 1.375000e+00 5.000000e-01 0.000000e+00
2.085254e-03 2.424074e-04 -5.800027e-02 1.425000e+00 5.000000e-01 0.000000e+00
2.194695e-03 2.517506e-04 -5.800027e-02 1.475000e+00 5.000000e-01 0.000000e+00
2.184083e-03 2.538964e-04 -5.800027e-02 1.525000e+00 5.000000e-01 0.000000e+00
1.889693e-03 2.326074e-04 -5.800027e-02 1.575000e+00 5.000000e-01 0.000000e+00
1.325511e-03 1.954368e-04 -5.800027e-02 1.625000e+00 5.000000e-01 0.000000e+00
1.085602e-03 1.761091e-04 -5.800027e-02 1.675000e+00 5.000000e-01 0.000000e+00
2.184328e-03 2.473285e-04 -5.800027e-02 1.725000e+00 5.000000e-01 0.000000e+00
1.541381e-03 2.059780e-04 -5.800027e-02 1.775000e+00 5.000000e-01 0.000000e+00
1.311219e-03 1.854364e-04 -5.800027e-02 1.825000e+00 5.000000e-01 0.000000e+00
1.367794e-03 1.861351e-04 -5.800027e-02 1.875000e+00 5.000000e-01 0.000000e+00
8.582725e-04 1.430478e-04 -5.800027e-02 1.925000e+00 5.000000e-01 0.000000e+00
1.320186e-03 1.733520e-04 -5.800027e-02 1.975000e+00 5.000000e-01 0.000000e+00
8.062784e-04 1.343811e-04 -5.800027e-02 2.025000e+00 5.000000e-01 0.000000e+00
6.552696e-04 1.196379e-04 -5.800027e-02 2.075000e+00 5.000000e-01 0.000000e+00
5.649970e-04 1.108068e-04 -5.800027e-02 2.125000e+00 5.000000e-01 0.000000e+00
6.510162e-04 1.188609e-04 -5.800027e-02 2.175000e+00 5.000000e-01 0.000000e+00
3.640248e-04 9.100741e-05 -5.800027e-02 2.225000e+00 5.000000e-01 0.000000e+00
6.385054e-04 1.206690e-04 -5.800027e-02 2.275000e+00 5.000000e-01 0.000000e+00
9.271878e-04 1.430712e-04 -5.800027e-02 2.325000e+00 5.000000e-01 0.000000e+00
3.031161e-04 8.101354e-05 -5.800027e-02 2.375000e+00 5.000000e-01 0.000000e+00
4.224217e-04 9.445886e-05 -5.800027e-02 2.425000e+00 5.000000e-01 0.000000e+00
7.794353e-04 1.264439e-04 -5.800027e-02 2.475000e+00 5.000000e-01 0.000000e+00
3.950894e-04 8.834783e-05 -5.800027e-02 2.525000e+00 5.000000e-01 0.000000e+00
6.501955e-04 1.115123e-04 -5.800027e-02 2.575000e+00 5.000000e-01 0.000000e+00
4.059494e-04 8.655295e-05 -5.800027e-02 2.625000e+00 5.000000e-01 0.000000e+00
4.611924e-04 9.044962e-05 -5.800027e-02 2.675000e+00 5.000000e-01 0.000000e+00
6.804533e-04 1.050039e-04 -5.800027e-02 2.725000e+00 5.000000e-01 0.000000e+00
1.241422e-03 1.354613e-04 -5.800027e-02 2.775000e+00 5.000000e-01 0.000000e+00
6.415275e-04 9.260647e-05 -5.800027e-02 2.825000e+00 5.000000e-01 0.000000e+00
8.412795e-04 1.020332e-04 -5.800027e-02 2.875000e+00 5.000000e-01 0.000000e+00
4.254194e-01 3.712383e-03 -4.800028e-02 2.500000e-02 5.000000e-01 0.000000e+00
6.689702e-02 1.471777e-03 -4.800028e-02 7.500000e-02 5.000000e-01 0.000000e+00
3.063460e-03 3.229177e-04 -4.800028e-02 1.250000e-01 5.000000e-01 0.000000e+00
1.992045e-03 2.571725e-04 -4.800028e-02 1.750000e-01 5.000000e-01 0.000000e+00
1.857840e-03 2.528208e-04 -4.800028e-02 2.250000e-01 5.000000e-01 0.000000e+00
1.669948e-03 2.410369e-04 -4.800028e-02 2.750000e-01 5.000000e-01 0.000000e+00
1.301373e-03 2.111112e-04 -4.800028e-02 3.250000e-01 5.000000e-01 0.000000e+00
9.336163e-04 1.830977e-04 -4.800028e-02 3.750000e-01 5.000000e-01 0.000000e+00
1.209947e-03 2.075047e-04 -4.800028e-02 4.250000e-01 5.000000e-01 0.000000e+00
8.362822e-04 1.707059e-04 -4.800028e-02 4.750000e-01 5.000000e-01 0.000000e+00
1.061607e-03 1.938227e-04 -4.800028e-02 5.250000e-01 5.000000e-01 0.000000e+00
1.510835e-03 2.277678e-04 -4.800028e-02 5.750000e-01 5.000000e-01 0.000000e+00
9.766804e-04 1.845762e-04 -4.800028e-02 6.250000e-01 5.000000e-01 0.000000e+00
1.788239e-03 2.479848e-04 -4.800028e-02 6.750000e-01 5.000000e-01 0.000000e+00
1.632086e-03 2.355721e-04 -4.800028e-02 7.250000e-01 5.000000e-01 0.000000e+00
2.572232e-03 2.950563e-04 -4.800028e-02 7.750000e-01 5.000000e-01 0.000000e+00
2.159381e-03 2.699235e-04 -4.800028e-02 8.250000e-01 5.000000e-01 0.000000e+00
1.766553e-03 2.403983e-04 -4.800028e-02 8.750000e-01 5.000000e-01 0.000000e+00
2.001610e-03 2.584076e-04 -4.800028e-02 9.250000e-01 5.000000e-01 0.000000e+00
2.511823e-03 2.881271e-04 -4.800028e-02 9.750000e-01 5.000000e-01 0.000000e+00
3.339980e-03 3.275138e-04 -4.800028e-02 1.025000e+00 5.000000e-01 0.000000e+00
1.978128e-03 2.512237e-04 -4.800028e-02 1.075000e+00 5.000000e-01 0.000000e+00
2.266217e-03 2.634438e-04 -4.800028e-02 1.125000e+00 5.000000e-01 0.000000e+00
2.446483e-03 2.669345e-04 -4.800028e-02 1.175000e+00 5.000000e-01 0.000000e+00
2.392695e-03 2.580123e-04 -4.800028e-02 1.225000e+00 5.000000e-01 0.000000e+00
1.798755e-03 2.248456e-04 -4.800028e-02 1.275000e+00 5.000000e-01 0.000000e+00
1.964792e-03 2.315544e-04 -4.800028e-02 1.325000e+00 5.000000e-01 0.000000e+00
1.930917e-03 2.275622e-04 -4.800028e-02 1.375000e+00 5.000000e-01 0.000000e+00
2.132762e-03 2.384517e-04 -4.800028e-02 1.425000e+00 5.000000e-01 0.000000e+00
2.667341e-03 2.694439e-04 -4.800028e-02 1.475000e+00 5.000000e-01 0.000000e+00
1.411059e-03 1.995550e-04 -4.800028e-02 1.525000e+00 5.000000e-01 0.000000e+00
1.829225e-03 2.286551e-04 -4.800028e-02 1.575000e+00 5.000000e-01 0.000000e+00
1.195962e-03 1.845428e-04 -4.800028e-02 1.625000e+00 5.000000e-01 0.000000e+00
1.231954e-03 1.857254e-04 -4.800028e-02 1.675000e+00 5.000000e-01 0.000000e+00
1.235677e-03 1.862875e-04 -4.800028e-02 1.725000e+00 5.000000e-01 0.000000e+00
9.672542e-04 1.612107e-04 -4.800028e-02 1.775000e+00 5.000000e-01 0.000000e+00
1.076881e-03 1.661681e-04 -4.800028e-02 1.825000e+00 5.000000e-01 0.000000e+00
1.607350e-03 1.978530e-04 -4.800028e-02 1.875000e+00 5.000000e-01 0.000000e+00
1.068251e-03 1.575074e-04 -4.800028e-02 1.925000e+00 5.000000e-01 0.000000e+00
9.219484e-04 1.457747e-04 -4.800028e-02 1.975000e+00 5.000000e-01 0.000000e+00
1.215977e-03 1.654752e-04 -4.800028e-02 2.025000e+00 5.000000e-01 0.000000e+00
8.508112e-04 1.380209e-04 -4.800028e-02 2.075000e+00 5.000000e-01 0.000000e+00
7.313936e-04 1.292953e-04 -4.800028e-02 2.125000e+00 5.000000e-01 0.000000e+00
6.084976e-04 1.193383e-04 -4.800028e-02 2.175000e+00 5.000000e-01 0.000000e+00
7.295976e-04 1.289785e-04 -4.800028e-02 2.225000e+00 5.000000e-01 0.000000e+00
6.746994e-04 1.231854e-04 -4.800028e-02 2.275000e+00 5.000000e-01 0.000000e+00
3.130802e-04 8.367452e-05 -4.800028e-02 2.325000e+00 5.000000e-01 0.000000e+00
4.303621e-04 9.623443e-05 -4.800028e-02 2.375000e+00 5.000000e-01 0.000000e+00
6.741210e-04 1.191721e-04 -4.800028e-02 2.425000e+00 5.000000e-01 0.000000e+00
6.549564e-04 1.157853e-04 -4.800028e-02 2.475000e+00 5.000000e-01 0.000000e+00
3.939808e-04 8.810155e-05 -4.800028e-02 2.525000e+00 5.000000e-01 0.000000e+00
6.490529e-04 1.113159e-04 -4.800028e-02 2.575000e+00 5.000000e-01 0.000000e+00
5.845925e-04 1.033449e-04 -4.800028e-02 2.625000e+00 5.000000e-01 0.000000e+00
5.249653e-04 9.585085e-05 -4.800028e-02 2.675000e+00 5.000000e-01 0.000000e+00
5.765003e-04 9.608884e-05 -4.800028e-02 2.725000e+00 5.000000e-01 0.000000e+00
8.198572e-04 1.095689e-04 -4.800028e-02 2.775000e+00 5.000000e-01 0.000000e+00
9.569119e-04 1.127837e-04 -4.800028e-02 2.825000e+00 5.000000e-01 0.000000e+00
9.686061e-04 1.096848e-04 -4.800028e-02 2.875000e+00 5.000000e-01 0.000000e+00
4.286375e-01 3.738758e-03 -3.800029e-02 2.500000e-02 5.000000e-01 0.000000e+00
6.933353e-02 1.496680e-03 -3.800029e-02 7.500000e-02 5.000000e-01 0.000000e+00
2.519628e-03 2.890220e-04 -3.800029e-02 1.250000e-01 5.000000e-01 0.000000e+00
2.358333e-03 2.818752e-04 -3.800029e-02 1.750000e-01 5.000000e-01 0.000000e+00
1.791106e-03 2.437393e-04 -3.800029e-02 2.250000e-01 5.000000e-01 0.000000e+00
1.197429e-03 2.053579e-04 -3.800029e-02 2.750000e-01 5.000000e-01 0.000000e+00
6.149426e-04 1.449437e-04 -3.800029e-02 3.250000e-01 5.000000e-01 0.000000e+00
1.613709e-03 2.379292e-04 -3.800029e-02 3.750000e-01 5.000000e-01 0.000000e+00
1.208355e-03 2.072317e-04 -3.800029e-02 4.250000e-01 5.000000e-01 0.000000e+00
9.042024e-04 1.773292e-04 -3.800029e-02 4.750000e-01 5.000000e-01 0.000000e+00
1.620262e-03 2.388952e-04 -3.800029e-02 5.250000e-01 5.000000e-01 0.000000e+00
1.594446e-03 2.350889e-04 -3.800029e-02 5.750000e-01 5.000000e-01 0.000000e+00
1.096383e-03 1.938156e-04 -3.800029e-02 6.250000e-01 5.000000e-01 0.000000e+00
1.246443e-03 2.077416e-04 -3.800029e-02 6.750000e-01 5.000000e-01 0.000000e+00
1.502703e-03 2.265419e-04 -3.800029e-02 7.250000e-01 5.000000e-01 0.000000e+00
1.996940e-03 2.578049e-04 -3.800029e-02 7.750000e-01 5.000000e-01 0.000000e+00
1.837857e-03 2.501016e-04 -3.800029e-02 8.250000e-01 5.000000e-01 0.000000e+00
2.239082e-03 2.715295e-04 -3.800029e-02 8.750000e-01 5.000000e-01 0.000000e+00
2.372798e-03 2.796381e-04 -3.800029e-02 9.250000e-01 5.000000e-01 0.000000e+00
3.039708e-03 3.169128e-04 -3.800029e-02 9.750000e-01 5.000000e-01 0.000000e+00
2.676927e-03 2.956186e-04 -3.800029e-02 1.025000e+00 5.000000e-01 0.000000e+00
1.971530e-03 2.503858e-04 -3.800029e-02 1.075000e+00 5.000000e-01 0.000000e+00
2.505293e-03 2.836699e-04 -3.800029e-02 1.125000e+00 5.000000e-01 0.000000e+00
2.331614e-03 2.674555e-04 -3.800029e-02 1.175000e+00 5.000000e-01 0.000000e+00
2.337080e-03 2.612950e-04 -3.800029e-02 1.225000e+00 5.000000e-01 0.000000e+00
2.156206e-03 2.473352e-04 -3.800029e-02 1.275000e+00 5.000000e-01 0.000000e+00
1.537092e-03 2.054035e-04 -3.800029e-02 1.325000e+00 5.000000e-01 0.000000e+00
2.331042e-03 2.513648e-04 -3.800029e-02 1.375000e+00 5.000000e-01 0.000000e+00
1.573769e-03 2.031747e-04 -3.800029e-02 1.425000e+00 5.000000e-01 0.000000e+00
1.909848e-03 2.250795e-04 -3.800029e-02 1.475000e+00 5.000000e-01 0.000000e+00
2.237225e-03 2.441026e-04 -3.800029e-02 1.525000e+00 5.000000e-01 0.000000e+00
1.891546e-03 2.260854e-04 -3.800029e-02 1.575000e+00 5.000000e-01 0.000000e+00
1.567226e-03 2.094307e-04 -3.800029e-02 1.625000e+00 5.000000e-01 0.000000e+00
2.036950e-03 2.367930e-04 -3.800029e-02 1.675000e+00 5.000000e-01 0.000000e+00
1.442910e-03 1.963571e-04 -3.800029e-02 1.725000e+00 5.000000e-01 0.000000e+00
1.374847e-03 1.870948e-04 -3.800029e-02 1.775000e+00 5.000000e-01 0.000000e+00
1.774728e-03 2.091559e-04 -3.800029e-02 1.825000e+00 5.000000e-01 0.000000e+00
1.147420e-03 1.656178e-04 -3.800029e-02 1.875000e+00 5.000000e-01 0.000000e+00
1.128195e-03 1.628433e-04 -3.800029e-02 1.925000e+00 5.000000e-01 0.000000e+00
1.347093e-03 1.768851e-04 -3.800029e-02 1.975000e+00 5.000000e-01 0.000000e+00
1.192284e-03 1.653421e-04 -3.800029e-02 2.025000e+00 5.000000e-01 0.000000e+00
1.038997e-03 1.566376e-04 -3.800029e-02 2.075000e+00 5.000000e-01 0.000000e+00
1.000540e-03 1.543899e-04 -3.800029e-02 2.125000e+00 5.000000e-01 0.000000e+00
8.054241e-04 1.381308e-04 -3.800029e-02 2.175000e+00 5.000000e-01 0.000000e+00
3.711904e-04 9.279833e-05 -3.800029e-02 2.225000e+00 5.000000e-01 0.000000e+00
4.973897e-04 1.060459e-04 -3.800029e-02 2.275000e+00 5.000000e-01 0.000000e+00
4.797568e-04 1.022866e-04 -3.800029e-02 2.325000e+00 5.000000e-01 0.000000e+00
6.467919e-04 1.180902e-04 -3.800029e-02 2.375000e+00 5.000000e-01 0.000000e+00
4.595256e-04 9.797449e-05 -3.800029e-02 2.425000e+00 5.000000e-01 0.000000e+00
3.625911e-04 8.546464e-05 -3.800029e-02 2.475000e+00 5.000000e-01 0.000000e+00
4.325671e-04 9.222602e-05 -3.800029e-02 2.525000e+00 5.000000e-01 0.000000e+00
4.559579e-04 9.307675e-05 -3.800029e-02 2.575000e+00 5.000000e-01 0.000000e+00
4.727662e-04 9.272148e-05 -3.800029e-02 2.625000e+00 5.000000e-01 0.000000e+00
4.789292e-04 9.051822e-05 -3.800029e-02 2.675000e+00 5.000000e-01 0.000000e+00
6.773423e-04 1.045246e-04 -3.800029e-02 2.725000e+00 5.000000e-01 0.000000e+00
7.548000e-04 1.046813e-04 -3.800029e-02 2.775000e+00 5.000000e-01 0.000000e+00
9.943646e-04 1.140765e-04 -3.800029e-02 2.825000e+00 5.000000e-01 0.000000e+00
1.119413e-03 1.167203e-04 -3.800029e-02 2.875000e+00 5.000000e-01 0.000000e+00
4.296353e-01 3.736956e-03 -2.800030e-02 2.500000e-02 5.000000e-01 0.000000e+00
6.672224e-02 1.471498e-03 -2.800030e-02 7.500000e-02 5.000000e-01 0.000000e+00
1.743807e-03 2.373029e-04 -2.800030e-02 1.250000e-01 5.000000e-01 0.000000e+00
2.712848e-03 3.033063e-04 -2.800030e-02 1.750000e-01 5.000000e-01 0.000000e+00
1.568239e-03 2.263564e-04 -2.800030e-02 2.250000e-01 5.000000e-01 0.000000e+00
1.880427e-03 2.558943e-04 -2.800030e-02 2.750000e-01 5.000000e-01 0.000000e+00
8.183477e-04 1.670450e-04 -2.800030e-02 3.250000e-01 5.000000e-01 0.000000e+00
1.778100e-03 2.465790e-04 -2.800030e-02 3.750000e-01 5.000000e-01 0.000000e+00
1.136855e-03 2.009700e-04 -2.800030e-02 4.250000e-01 5.000000e-01 0.000000e+00
1.119845e-03 1.979629e-04 -2.800030e-02 4.750000e-01 5.000000e-01 0.000000e+00
9.710592e-04 1.835134e-04 -2.800030e-02 5.250000e-01 5.000000e-01 0.000000e+00
1.329131e-03 2.156142e-04 -2.800030e-02 5.750000e-01 5.000000e-01 0.000000e+00
1.365241e-03 2.158644e-04 -2.800030e-02 6.250000e-01 5.000000e-01 0.000000e+00
1.656078e-03 2.390352e-04 -2.800030e-02 6.750000e-01 5.000000e-01 0.000000e+00
1.504627e-03 2.268318e-04 -2.800030e-02 7.250000e-01 5.000000e-01 0.000000e+00
1.940985e-03 2.548649e-04 -2.800030e-02 7.750000e-01 5.000000e-01 0.000000e+00
2.708067e-03 3.027724e-04 -2.800030e-02 8.250000e-01 5.000000e-01 0.000000e+00
2.526897e-03 2.898563e-04 -2.800030e-02 8.750000e-01 5.000000e-01 0.000000e+00
2.038742e-03 2.589215e-04 -2.800030e-02 9.250000e-01 5.000000e-01 0.000000e+00
2.038915e-03 2.589437e-04 -2.800030e-02 9.750000e-01 5.000000e-01 0.000000e+00
2.569386e-03 2.909270e-04 -2.800030e-02 1.025000e+00 5.000000e-01 0.000000e+00
2.856922e-03 3.011471e-04 -2.800030e-02 1.075000e+00 5.000000e-01 0.000000e+00
2.755874e-03 2.971752e-04 -2.800030e-02 1.125000e+00 5.000000e-01 0.000000e+00
2.278017e-03 2.684683e-04 -2.800030e-02 1.175000e+00 5.000000e-01 0.000000e+00
2.452184e-03 2.741642e-04 -2.800030e-02 1.225000e+00 5.000000e-01 0.000000e+00
1.883706e-03 2.354649e-04 -2.800030e-02 1.275000e+00 5.000000e-01 0.000000e+00
2.061859e-03 2.429938e-04 -2.800030e-02 1.325000e+00 5.000000e-01 0.000000e+00
2.081794e-03 2.387999e-04 -2.800030e-02 1.375000e+00 5.000000e-01 0.000000e+00
1.949410e-03 2.266158e-04 -2.800030e-02 1.425000e+00 5.000000e-01 0.000000e+00
1.627926e-03 2.067482e-04 -2.800030e-02 1.475000e+00 5.000000e-01 0.000000e+00
2.029522e-03 2.298000e-04 -2.800030e-02 1.525000e+00 5.000000e-01 0.000000e+00
1.360963e-03 1.887335e-04 -2.800030e-02 1.575000e+00 5.000000e-01 0.000000e+00
2.002861e-03 2.267811e-04 -2.800030e-02 1.625000e+00 5.000000e-01 0.000000e+00
2.074763e-03 2.319675e-04 -2.800030e-02 1.675000e+00 5.000000e-01 0.000000e+00
1.525935e-03 1.969993e-04 -2.800030e-02 1.725000e+00 5.000000e-01 0.000000e+00
1.355043e-03 1.810772e-04 -2.800030e-02 1.775000e+00 5.000000e-01 0.000000e+00
1.767506e-03 2.054705e-04 -2.800030e-02 1.825000e+00 5.000000e-01 0.000000e+00
9.355930e-04 1.479317e-04 -2.800030e-02 1.875000e+00 5.000000e-01 0.000000e+00
1.213053e-03 1.682220e-04 -2.800030e-02 1.925000e+00 5.000000e-01 0.000000e+00
1.404100e-03 1.812708e-04 -2.800030e-02 1.975000e+00 5.000000e-01 0.000000e+00
1.139834e-03 1.645231e-04 -2.800030e-02 2.025000e+00 5.000000e-01 0.000000e+00
1.322040e-03 1.799098e-04 -2.800030e-02 2.075000e+00 5.000000e-01 0.000000e+00
8.121602e-04 1.392864e-04 -2.800030e-02 2.125000e+00 5.000000e-01 0.000000e+00
6.190115e-04 1.214004e-04 -2.800030e-02 2.175000e+00 5.000000e-01 0.000000e+00
7.454698e-04 1.317844e-04 -2.800030e-02 2.225000e+00 5.000000e-01 0.000000e+00
7.262131e-04 1.283813e-04 -2.800030e-02 2.275000e+00 5.000000e-01 0.000000e+00
7.384271e-04 1.266424e-04 -2.800030e-02 2.325000e+00 5.000000e-01 0.000000e+00
4.249995e-04 9.503315e-05 -2.800030e-02 2.375000e+00 5.000000e-01 0.000000e+00
5.458162e-04 1.070484e-04 -2.800030e-02 2.425000e+00 5.000000e-01 0.000000e+00
4.047937e-04 9.052041e-05 -2.800030e-02 2.475000e+00 5.000000e-01 0.000000e+00
5.530669e-04 1.045236e-04 -2.800030e-02 2.525000e+00 5.000000e-01 0.000000e+00
3.778703e-04 8.449666e-05 -2.800030e-02 2.575000e+00 5.000000e-01 0.000000e+00
5.408559e-04 9.875102e-05 -2.800030e-02 2.625000e+00 5.000000e-01 0.000000e+00
5.886534e-04 1.009592e-04 -2.800030e-02 2.675000e+00 5.000000e-01 0.000000e+00
7.344756e-04 1.083003e-04 -2.800030e-02 2.725000e+00 5.000000e-01 0.000000e+00
1.018987e-03 1.218030e-04 -2.800030e-02 2.775000e+00 5.000000e-01 0.000000e+00
6.222909e-04 8.982885e-05 -2.800030e-02 2.825000e+00 5.000000e-01 0.000000e+00
1.012190e-03 1.104524e-04 -2.800030e-02 2.875000e+00 5.000000e-01 0.000000e+00
4.249106e-01 3.691395e-03 -1.800030e-02 2.500000e-02 5.000000e-01 0.000000e+00
6.864277e-02 1.494356e-03 -1.800030e-02 7.500000e-02 5.000000e-01 0.000000e+00
3.193251e-03 3.193259e-04 -1.800030e-02 1.250000e-01 5.000000e-01 0.000000e+00
2.240678e-03 2.758089e-04 -1.800030e-02 1.750000e-01 5.000000e-01 0.000000e+00
1.644367e-03 2.325491e-04 -1.800030e-02 2.250000e-01 5.000000e-01 0.000000e+00
1.434690e-03 2.213781e-04 -1.800030e-02 2.750000e-01 5.000000e-01 0.000000e+00
1.496982e-03 2.256789e-04 -1.800030e-02 3.250000e-01 5.000000e-01 0.000000e+00
1.153498e-03 1.978239e-04 -1.800030e-02 3.750000e-01 5.000000e-01 0.000000e+00
1.554955e-03 2.344189e-04 -1.800030e-02 4.250000e-01 5.000000e-01 0.000000e+00
1.055744e-03 1.927522e-04 -1.800030e-02 4.750000e-01 5.000000e-01 0.000000e+00
1.233122e-03 2.055211e-04 -1.800030e-02 5.250000e-01 5.000000e-01 0.000000e+00
1.408401e-03 2.226886e-04 -1.800030e-02 5.750000e-01 5.000000e-01 0.000000e+00
1.775918e-03 2.462764e-04 -1.800030e-02 6.250000e-01 5.000000e-01 0.000000e+00
1.170129e-03 2.006762e-04 -1.800030e-02 6.750000e-01 5.000000e-01 0.000000e+00
1.507807e-03 2.273113e-04 -1.800030e-02 7.250000e-01 5.000000e-01 0.000000e+00
1.682178e-03 2.378968e-04 -1.800030e-02 7.750000e-01 5.000000e-01 0.000000e+00
2.677395e-03 2.993430e-04 -1.800030e-02 8.250000e-01 5.000000e-01 0.000000e+00
2.804430e-03 3.059897e-04 -1.800030e-02 8.750000e-01 5.000000e-01 0.000000e+00
1.645535e-03 2.327148e-04 -1.800030e-02 9.250000e-01 5.000000e-01 0.000000e+00
2.544511e-03 2.881105e-04 -1.800030e-02 9.750000e-01 5.000000e-01 0.000000e+00
3.101041e-03 3.198494e-04 -1.800030e-02 1.025000e+00 5.000000e-01 0.000000e+00
2.424902e-03 2.781564e-04 -1.800030e-02 1.075000e+00 5.000000e-01 0.000000e+00
2.288744e-03 2.697326e-04 -1.800030e-02 1.125000e+00 5.000000e-01 0.000000e+00
2.541174e-03 2.841136e-04 -1.800030e-02 1.175000e+00 5.000000e-01 0.000000e+00
2.072565e-03 2.551163e-04 -1.800030e-02 1.225000e+00 5.000000e-01 0.000000e+00
2.252217e-03 2.618167e-04 -1.800030e-02 1.275000e+00 5.000000e-01 0.000000e+00
1.669368e-03 2.230802e-04 -1.800030e-02 1.325000e+00 5.000000e-01 0.000000e+00
2.654392e-03 2.767414e-04 -1.800030e-02 1.375000e+00 5.000000e-01 0.000000e+00
2.168123e-03 2.424053e-04 -1.800030e-02 1.425000e+00 5.000000e-01 0.000000e+00
2.051627e-03 2.323028e-04 -1.800030e-02 1.475000e+00 5.000000e-01 0.000000e+00
1.734432e-03 2.103324e-04 -1.800030e-02 1.525000e+00 5.000000e-01 0.000000e+00
1.228914e-03 1.773798e-04 -1.800030e-02 1.575000e+00 5.000000e-01 0.000000e+00
2.028724e-03 2.213536e-04 -1.800030e-02 1.625000e+00 5.000000e-01 0.000000e+00
1.555258e-03 1.914406e-04 -1.800030e-02 1.675000e+00 5.000000e-01 0.000000e+00
1.820800e-03 2.061670e-04 -1.800030e-02 1.725000e+00 5.000000e-01 0.000000e+00
9.598704e-04 1.517703e-04 -1.800030e-02 1.775000e+00 5.000000e-01 0.000000e+00
1.003192e-03 1.547977e-04 -1.800030e-02 1.825000e+00 5.000000e-01 0.000000e+00
1.396479e-03 1.802877e-04 -1.800030e-02 1.875000e+00 5.000000e-01 0.000000e+00
1.137103e-03 1.641293e-04 -1.800030e-02 1.925000e+00 5.000000e-01 0.000000e+00
7.782148e-04 1.375719e-04 -1.800030e-02 1.975000e+00 5.000000e-01 0.000000e+00
1.046508e-03 1.614825e-04 -1.800030e-02 2.025000e+00 5.000000e-01 0.000000e+00
9.834907e-04 1.555058e-04 -1.800030e-02 2.075000e+00 5.000000e-01 0.000000e+00
7.690729e-04 1.359566e-04 -1.800030e-02 2.125000e+00 5.000000e-01 0.000000e+00
7.640422e-04 1.350674e-04 -1.800030e-02 2.175000e+00 5.000000e-01 0.000000e+00
7.457770e-04 1.318384e-04 -1.800030e-02 2.225000e+00 5.000000e-01 0.000000e+00
5.448822e-04 1.112261e-04 -1.800030e-02 2.275000e+00 5.000000e-01 0.000000e+00
4.838155e-04 1.031516e-04 -1.800030e-02 2.325000e+00 5.000000e-01 0.000000e+00
3.826977e-04 9.020451e-05 -1.800030e-02 2.375000e+00 5.000000e-01 0.000000e+00
