# Intensity Error [H,-0.5H,0] DeltaE [0,K,0] [0,0,L]
#  shape: 134x58x1x1
1.221838e-03 1.982094e-04 -3.180000e-01 1.525000e+00 5.000000e-01 0.000000e+00
1.084834e-03 1.860494e-04 -3.180000e-01 1.575000e+00 5.000000e-01 0.000000e+00
1.130071e-03 1.883466e-04 -3.180000e-01 1.625000e+00 5.000000e-01 0.000000e+00
1.306744e-03 2.016370e-04 -3.180000e-01 1.675000e+00 5.000000e-01 0.000000e+00
1.657843e-03 2.256063e-04 -3.180000e-01 1.725000e+00 5.000000e-01 0.000000e+00
2.243932e-03 2.608541e-04 -3.180000e-01 1.775000e+00 5.000000e-01 0.000000e+00
1.951872e-03 2.402612e-04 -3.180000e-01 1.825000e+00 5.000000e-01 0.000000e+00
2.002260e-03 2.428132e-04 -3.180000e-01 1.875000e+00 5.000000e-01 0.000000e+00
1.961495e-03 2.378694e-04 -3.180000e-01 1.925000e+00 5.000000e-01 0.000000e+00
2.439345e-03 2.630449e-04 -3.180000e-01 1.975000e+00 5.000000e-01 0.000000e+00
1.962115e-03 2.345217e-04 -3.180000e-01 2.025000e+00 5.000000e-01 0.000000e+00
2.030994e-03 2.361025e-04 -3.180000e-01 2.075000e+00 5.000000e-01 0.000000e+00
1.838562e-03 2.229625e-04 -3.180000e-01 2.125000e+00 5.000000e-01 0.000000e+00
1.786753e-03 2.166784e-04 -3.180000e-01 2.175000e+00 5.000000e-01 0.000000e+00
1.658172e-03 2.072766e-04 -3.180000e-01 2.225000e+00 5.000000e-01 0.000000e+00
1.866912e-03 2.170284e-04 -3.180000e-01 2.275000e+00 5.000000e-01 0.000000e+00
1.631613e-03 2.008423e-04 -3.180000e-01 2.325000e+00 5.000000e-01 0.000000e+00
1.247899e-03 1.730584e-04 -3.180000e-01 2.375000e+00 5.000000e-01 0.000000e+00
1.082535e-03 1.596167e-04 -3.180000e-01 2.425000e+00 5.000000e-01 0.000000e+00
8.698512e-04 1.411127e-04 -3.180000e-01 2.475000e+00 5.000000e-01 0.000000e+00
8.875894e-04 1.403456e-04 -3.180000e-01 2.525000e+00 5.000000e-01 0.000000e+00
1.033832e-03 1.492274e-04 -3.180000e-01 2.575000e+00 5.000000e-01 0.000000e+00
7.878320e-04 1.278082e-04 -3.180000e-01 2.625000e+00 5.000000e-01 0.000000e+00
1.006992e-03 1.424183e-04 -3.180000e-01 2.675000e+00 5.000000e-01 0.000000e+00
1.389384e-03 1.637550e-04 -3.180000e-01 2.725000e+00 5.000000e-01 0.000000e+00
1.251694e-03 1.518010e-04 -3.180000e-01 2.775000e+00 5.000000e-01 0.000000e+00
1.223877e-03 1.462914e-04 -3.180000e-01 2.825000e+00 5.000000e-01 0.000000e+00
9.658786e-04 1.268448e-04 -3.180000e-01 2.875000e+00 5.000000e-01 0.000000e+00
4.624386e-01 4.305911e-03 -3.080000e-01 2.500000e-02 5.000000e-01 0.000000e+00
7.831812e-02 1.766327e-03 -3.080000e-01 7.500000e-02 5.000000e-01 0.000000e+00
3.321760e-03 3.668280e-04 -3.080000e-01 1.250000e-01 5.000000e-01 0.000000e+00
1.276468e-03 2.256503e-04 -3.080000e-01 1.750000e-01 5.000000e-01 0.000000e+00
1.599249e-03 2.528643e-04 -3.080000e-01 2.250000e-01 5.000000e-01 0.000000e+00
1.441752e-03 2.402924e-04 -3.080000e-01 2.750000e-01 5.000000e-01 0.000000e+00
3.971256e-04 1.255824e-04 -3.080000e-01 3.250000e-01 5.000000e-01 0.000000e+00
1.343303e-03 2.303752e-04 -3.080000e-01 3.750000e-01 5.000000e-01 0.000000e+00
1.160880e-03 2.119472e-04 -3.080000e-01 4.250000e-01 5.000000e-01 0.000000e+00
6.895331e-04 1.625249e-04 -3.080000e-01 4.750000e-01 5.000000e-01 0.000000e+00
7.512706e-04 1.679895e-04 -3.080000e-01 5.250000e-01 5.000000e-01 0.000000e+00
1.045534e-03 1.975881e-04 -3.080000e-01 5.750000e-01 5.000000e-01 0.000000e+00
8.294083e-04 1.768309e-04 -3.080000e-01 6.250000e-01 5.000000e-01 0.000000e+00
1.139489e-03 2.080420e-04 -3.080000e-01 6.750000e-01 5.000000e-01 0.000000e+00
6.723012e-04 1.584636e-04 -3.080000e-01 7.250000e-01 5.000000e-01 0.000000e+00
8.119927e-04 1.731179e-04 -3.080000e-01 7.750000e-01 5.000000e-01 0.000000e+00
1.021928e-03 1.931270e-04 -3.080000e-01 8.250000e-01 5.000000e-01 0.000000e+00
6.581651e-04 1.551318e-04 -3.080000e-01 8.750000e-01 5.000000e-01 0.000000e+00
7.938112e-04 1.692416e-04 -3.080000e-01 9.250000e-01 5.000000e-01 0.000000e+00
1.151981e-03 2.036442e-04 -3.080000e-01 9.750000e-01 5.000000e-01 0.000000e+00
7.147442e-04 1.598222e-04 -3.080000e-01 1.025000e+00 5.000000e-01 0.000000e+00
1.061975e-03 1.938901e-04 -3.080000e-01 1.075000e+00 5.000000e-01 0.000000e+00
1.247442e-03 2.079083e-04 -3.080000e-01 1.125000e+00 5.000000e-01 0.000000e+00
8.270170e-04 1.688149e-04 -3.080000e-01 1.175000e+00 5.000000e-01 0.000000e+00
7.554756e-04 1.610688e-04 -3.080000e-01 1.225000e+00 5.000000e-01 0.000000e+00
8.182293e-04 1.670213e-04 -3.080000e-01 1.275000e+00 5.000000e-01 0.000000e+00
1.145095e-03 1.963835e-04 -3.080000e-01 1.325000e+00 5.000000e-01 0.000000e+00
1.125443e-03 1.930134e-04 -3.080000e-01 1.375000e+00 5.000000e-01 0.000000e+00
1.044100e-03 1.845738e-04 -3.080000e-01 1.425000e+00 5.000000e-01 0.000000e+00
9.050510e-04 1.710397e-04 -3.080000e-01 1.475000e+00 5.000000e-01 0.000000e+00
1.423248e-03 2.145638e-04 -3.080000e-01 1.525000e+00 5.000000e-01 0.000000e+00
9.559077e-04 1.745252e-04 -3.080000e-01 1.575000e+00 5.000000e-01 0.000000e+00
1.251099e-03 1.978182e-04 -3.080000e-01 1.625000e+00 5.000000e-01 0.000000e+00
1.669526e-03 2.271958e-04 -3.080000e-01 1.675000e+00 5.000000e-01 0.000000e+00
1.346959e-03 2.030634e-04 -3.080000e-01 1.725000e+00 5.000000e-01 0.000000e+00
1.739927e-03 2.284663e-04 -3.080000e-01 1.775000e+00 5.000000e-01 0.000000e+00
1.957060e-03 2.409002e-04 -3.080000e-01 1.825000e+00 5.000000e-01 0.000000e+00
1.463732e-03 2.070061e-04 -3.080000e-01 1.875000e+00 5.000000e-01 0.000000e+00
1.667805e-03 2.189964e-04 -3.080000e-01 1.925000e+00 5.000000e-01 0.000000e+00
2.037645e-03 2.401428e-04 -3.080000e-01 1.975000e+00 5.000000e-01 0.000000e+00
1.444146e-03 2.002700e-04 -3.080000e-01 2.025000e+00 5.000000e-01 0.000000e+00
1.584263e-03 2.080272e-04 -3.080000e-01 2.075000e+00 5.000000e-01 0.000000e+00
2.360203e-03 2.516031e-04 -3.080000e-01 2.125000e+00 5.000000e-01 0.000000e+00
1.623861e-03 2.062338e-04 -3.080000e-01 2.175000e+00 5.000000e-01 0.000000e+00
1.443892e-03 1.929523e-04 -3.080000e-01 2.225000e+00 5.000000e-01 0.000000e+00
1.709190e-03 2.072750e-04 -3.080000e-01 2.275000e+00 5.000000e-01 0.000000e+00
1.521923e-03 1.932885e-04 -3.080000e-01 2.325000e+00 5.000000e-01 0.000000e+00
1.873343e-03 2.121195e-04 -3.080000e-01 2.375000e+00 5.000000e-01 0.000000e+00
1.027808e-03 1.549540e-04 -3.080000e-01 2.425000e+00 5.000000e-01 0.000000e+00
1.358932e-03 1.754438e-04 -3.080000e-01 2.475000e+00 5.000000e-01 0.000000e+00
9.721382e-04 1.465596e-04 -3.080000e-01 2.525000e+00 5.000000e-01 0.000000e+00
8.580283e-04 1.356704e-04 -3.080000e-01 2.575000e+00 5.000000e-01 0.000000e+00
9.513404e-04 1.402750e-04 -3.080000e-01 2.625000e+00 5.000000e-01 0.000000e+00
1.518478e-03 1.741925e-04 -3.080000e-01 2.675000e+00 5.000000e-01 0.000000e+00
1.305060e-03 1.582690e-04 -3.080000e-01 2.725000e+00 5.000000e-01 0.000000e+00
4.781872e-04 9.378837e-05 -3.080000e-01 2.775000e+00 5.000000e-01 0.000000e+00
1.467276e-03 1.601101e-04 -3.080000e-01 2.825000e+00 5.000000e-01 0.000000e+00
8.598430e-04 1.192548e-04 -3.080000e-01 2.875000e+00 5.000000e-01 0.000000e+00
4.782431e-01 4.308680e-03 -2.980000e-01 2.500000e-02 5.000000e-01 0.000000e+00
7.686251e-02 1.715273e-03 -2.980000e-01 7.500000e-02 5.000000e-01 0.000000e+00
2.539638e-03 3.174557e-04 -2.980000e-01 1.250000e-01 5.000000e-01 0.000000e+00
2.317808e-03 3.043439e-04 -2.980000e-01 1.750000e-01 5.000000e-01 0.000000e+00
1.587071e-03 2.509386e-04 -2.980000e-01 2.250000e-01 5.000000e-01 0.000000e+00
1.353784e-03 2.321726e-04 -2.980000e-01 2.750000e-01 5.000000e-01 0.000000e+00
1.587835e-03 2.510594e-04 -2.980000e-01 3.250000e-01 5.000000e-01 0.000000e+00
1.251026e-03 2.211528e-04 -2.980000e-01 3.750000e-01 5.000000e-01 0.000000e+00
7.640890e-04 1.708563e-04 -2.980000e-01 4.250000e-01 5.000000e-01 0.000000e+00
6.847099e-04 1.613883e-04 -2.980000e-01 4.750000e-01 5.000000e-01 0.000000e+00
5.290715e-04 1.414006e-04 -2.980000e-01 5.250000e-01 5.000000e-01 0.000000e+00
8.302443e-04 1.770093e-04 -2.980000e-01 5.750000e-01 5.000000e-01 0.000000e+00
1.052067e-03 1.988224e-04 -2.980000e-01 6.250000e-01 5.000000e-01 0.000000e+00
1.331421e-03 2.219042e-04 -2.980000e-01 6.750000e-01 5.000000e-01 0.000000e+00
4.478246e-04 1.292761e-04 -2.980000e-01 7.250000e-01 5.000000e-01 0.000000e+00
1.105799e-03 2.018911e-04 -2.980000e-01 7.750000e-01 5.000000e-01 0.000000e+00
1.454747e-03 2.300165e-04 -2.980000e-01 8.250000e-01 5.000000e-01 0.000000e+00
1.227460e-03 2.105081e-04 -2.980000e-01 8.750000e-01 5.000000e-01 0.000000e+00
1.011363e-03 1.911305e-04 -2.980000e-01 9.250000e-01 5.000000e-01 0.000000e+00
9.364128e-04 1.836461e-04 -2.980000e-01 9.750000e-01 5.000000e-01 0.000000e+00
4.254926e-04 1.228300e-04 -2.980000e-01 1.025000e+00 5.000000e-01 0.000000e+00
9.086532e-04 1.782024e-04 -2.980000e-01 1.075000e+00 5.000000e-01 0.000000e+00
1.175334e-03 2.015695e-04 -2.980000e-01 1.125000e+00 5.000000e-01 0.000000e+00
1.295287e-03 2.101239e-04 -2.980000e-01 1.175000e+00 5.000000e-01 0.000000e+00
8.185390e-04 1.670843e-04 -2.980000e-01 1.225000e+00 5.000000e-01 0.000000e+00
1.019299e-03 1.860987e-04 -2.980000e-01 1.275000e+00 5.000000e-01 0.000000e+00
7.368859e-04 1.571053e-04 -2.980000e-01 1.325000e+00 5.000000e-01 0.000000e+00
1.181791e-03 1.969670e-04 -2.980000e-01 1.375000e+00 5.000000e-01 0.000000e+00
7.838614e-04 1.600061e-04 -2.980000e-01 1.425000e+00 5.000000e-01 0.000000e+00
8.436797e-04 1.654600e-04 -2.980000e-01 1.475000e+00 5.000000e-01 0.000000e+00
8.367599e-04 1.641033e-04 -2.980000e-01 1.525000e+00 5.000000e-01 0.000000e+00
1.194382e-03 1.937564e-04 -2.980000e-01 1.575000e+00 5.000000e-01 0.000000e+00
1.118991e-03 1.865002e-04 -2.980000e-01 1.625000e+00 5.000000e-01 0.000000e+00
1.484110e-03 2.142151e-04 -2.980000e-01 1.675000e+00 5.000000e-01 0.000000e+00
1.999553e-03 2.461304e-04 -2.980000e-01 1.725000e+00 5.000000e-01 0.000000e+00
2.099642e-03 2.509574e-04 -2.980000e-01 1.775000e+00 5.000000e-01 0.000000e+00
1.886680e-03 2.358376e-04 -2.980000e-01 1.825000e+00 5.000000e-01 0.000000e+00
1.394586e-03 2.012936e-04 -2.980000e-01 1.875000e+00 5.000000e-01 0.000000e+00
1.657879e-03 2.176933e-04 -2.980000e-01 1.925000e+00 5.000000e-01 0.000000e+00
1.802765e-03 2.253482e-04 -2.980000e-01 1.975000e+00 5.000000e-01 0.000000e+00
1.934712e-03 2.312465e-04 -2.980000e-01 2.025000e+00 5.000000e-01 0.000000e+00
1.955458e-03 2.304568e-04 -2.980000e-01 2.075000e+00 5.000000e-01 0.000000e+00
1.972603e-03 2.293149e-04 -2.980000e-01 2.125000e+00 5.000000e-01 0.000000e+00
1.417371e-03 1.928830e-04 -2.980000e-01 2.175000e+00 5.000000e-01 0.000000e+00
1.424674e-03 1.903828e-04 -2.980000e-01 2.225000e+00 5.000000e-01 0.000000e+00
1.608862e-03 2.011122e-04 -2.980000e-01 2.275000e+00 5.000000e-01 0.000000e+00
1.612941e-03 1.985438e-04 -2.980000e-01 2.325000e+00 5.000000e-01 0.000000e+00
1.576095e-03 1.940098e-04 -2.980000e-01 2.375000e+00 5.000000e-01 0.000000e+00
1.399376e-03 1.806641e-04 -2.980000e-01 2.425000e+00 5.000000e-01 0.000000e+00
7.204848e-04 1.273688e-04 -2.980000e-01 2.475000e+00 5.000000e-01 0.000000e+00
1.015462e-03 1.497270e-04 -2.980000e-01 2.525000e+00 5.000000e-01 0.000000e+00
1.020134e-03 1.472499e-04 -2.980000e-01 2.575000e+00 5.000000e-01 0.000000e+00
1.031787e-03 1.459230e-04 -2.980000e-01 2.625000e+00 5.000000e-01 0.000000e+00
1.506572e-03 1.728251e-04 -2.980000e-01 2.675000e+00 5.000000e-01 0.000000e+00
1.221583e-03 1.527075e-04 -2.980000e-01 2.725000e+00 5.000000e-01 0.000000e+00
8.706570e-04 1.256802e-04 -2.980000e-01 2.775000e+00 5.000000e-01 0.000000e+00
1.219950e-03 1.458264e-04 -2.980000e-01 2.825000e+00 5.000000e-01 0.000000e+00
6.853228e-04 1.057577e-04 -2.980000e-01 2.875000e+00 5.000000e-01 0.000000e+00
4.773197e-01 4.346109e-03 -2.880000e-01 2.500000e-02 5.000000e-01 0.000000e+00
7.678957e-02 1.747026e-03 -2.880000e-01 7.500000e-02 5.000000e-01 0.000000e+00
3.432992e-03 3.618701e-04 -2.880000e-01 1.250000e-01 5.000000e-01 0.000000e+00
2.591319e-03 3.142446e-04 -2.880000e-01 1.750000e-01 5.000000e-01 0.000000e+00
1.588202e-03 2.511173e-04 -2.880000e-01 2.250000e-01 5.000000e-01 0.000000e+00
9.491646e-04 1.937476e-04 -2.880000e-01 2.750000e-01 5.000000e-01 0.000000e+00
1.336971e-03 2.292893e-04 -2.880000e-01 3.250000e-01 5.000000e-01 0.000000e+00
1.250201e-03 2.210069e-04 -2.880000e-01 3.750000e-01 5.000000e-01 0.000000e+00
1.133594e-03 2.069654e-04 -2.880000e-01 4.250000e-01 5.000000e-01 0.000000e+00
3.784826e-04 1.196871e-04 -2.880000e-01 4.750000e-01 5.000000e-01 0.000000e+00
7.575527e-04 1.693944e-04 -2.880000e-01 5.250000e-01 5.000000e-01 0.000000e+00
5.999886e-04 1.499975e-04 -2.880000e-01 5.750000e-01 5.000000e-01 0.000000e+00
7.512917e-04 1.679943e-04 -2.880000e-01 6.250000e-01 5.000000e-01 0.000000e+00
5.249832e-04 1.403081e-04 -2.880000e-01 6.750000e-01 5.000000e-01 0.000000e+00
8.110385e-04 1.729147e-04 -2.880000e-01 7.250000e-01 5.000000e-01 0.000000e+00
1.091788e-03 1.993332e-04 -2.880000e-01 7.750000e-01 5.000000e-01 0.000000e+00
8.651332e-04 1.765949e-04 -2.880000e-01 8.250000e-01 5.000000e-01 0.000000e+00
1.293921e-03 2.156541e-04 -2.880000e-01 8.750000e-01 5.000000e-01 0.000000e+00
1.143434e-03 2.021337e-04 -2.880000e-01 9.250000e-01 5.000000e-01 0.000000e+00
1.280563e-03 2.134282e-04 -2.880000e-01 9.750000e-01 5.000000e-01 0.000000e+00
1.694270e-03 2.445480e-04 -2.880000e-01 1.025000e+00 5.000000e-01 0.000000e+00
9.065555e-04 1.777915e-04 -2.880000e-01 1.075000e+00 5.000000e-01 0.000000e+00
6.217052e-04 1.465379e-04 -2.880000e-01 1.125000e+00 5.000000e-01 0.000000e+00
1.232860e-03 2.054779e-04 -2.880000e-01 1.175000e+00 5.000000e-01 0.000000e+00
8.823692e-04 1.730481e-04 -2.880000e-01 1.225000e+00 5.000000e-01 0.000000e+00
1.139960e-03 1.955030e-04 -2.880000e-01 1.275000e+00 5.000000e-01 0.000000e+00
7.988671e-04 1.630687e-04 -2.880000e-01 1.325000e+00 5.000000e-01 0.000000e+00
1.054505e-03 1.864134e-04 -2.880000e-01 1.375000e+00 5.000000e-01 0.000000e+00
1.169552e-03 1.949270e-04 -2.880000e-01 1.425000e+00 5.000000e-01 0.000000e+00
7.753183e-04 1.582626e-04 -2.880000e-01 1.475000e+00 5.000000e-01 0.000000e+00
1.331260e-03 2.054195e-04 -2.880000e-01 1.525000e+00 5.000000e-01 0.000000e+00
8.840396e-04 1.670694e-04 -2.880000e-01 1.575000e+00 5.000000e-01 0.000000e+00
9.320664e-04 1.701723e-04 -2.880000e-01 1.625000e+00 5.000000e-01 0.000000e+00
1.411373e-03 2.080973e-04 -2.880000e-01 1.675000e+00 5.000000e-01 0.000000e+00
1.935368e-03 2.419230e-04 -2.880000e-01 1.725000e+00 5.000000e-01 0.000000e+00
1.429294e-03 2.063033e-04 -2.880000e-01 1.775000e+00 5.000000e-01 0.000000e+00
1.528377e-03 2.119504e-04 -2.880000e-01 1.825000e+00 5.000000e-01 0.000000e+00
2.429742e-03 2.651099e-04 -2.880000e-01 1.875000e+00 5.000000e-01 0.000000e+00
1.255174e-03 1.892266e-04 -2.880000e-01 1.925000e+00 5.000000e-01 0.000000e+00
1.680402e-03 2.169421e-04 -2.880000e-01 1.975000e+00 5.000000e-01 0.000000e+00
1.867228e-03 2.264386e-04 -2.880000e-01 2.025000e+00 5.000000e-01 0.000000e+00
1.570445e-03 2.062128e-04 -2.880000e-01 2.075000e+00 5.000000e-01 0.000000e+00
1.800349e-03 2.183274e-04 -2.880000e-01 2.125000e+00 5.000000e-01 0.000000e+00
1.458137e-03 1.948560e-04 -2.880000e-01 2.175000e+00 5.000000e-01 0.000000e+00
1.272187e-03 1.799177e-04 -2.880000e-01 2.225000e+00 5.000000e-01 0.000000e+00
1.351125e-03 1.838684e-04 -2.880000e-01 2.275000e+00 5.000000e-01 0.000000e+00
1.947206e-03 2.177099e-04 -2.880000e-01 2.325000e+00 5.000000e-01 0.000000e+00
1.233183e-03 1.710157e-04 -2.880000e-01 2.375000e+00 5.000000e-01 0.000000e+00
8.808255e-04 1.428937e-04 -2.880000e-01 2.425000e+00 5.000000e-01 0.000000e+00
8.574698e-04 1.391083e-04 -2.880000e-01 2.475000e+00 5.000000e-01 0.000000e+00
1.223352e-03 1.634848e-04 -2.880000e-01 2.525000e+00 5.000000e-01 0.000000e+00
