Friday_SCM1_July2025.024.txt Sun, Aug 3, 2025 1:57:19 AM Conan The Scientist
Magnet: None
Trigger spacing of 0.200000 on column #0
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

This data's for you!
***** Start of Sequence History ***
Wait for 2.0 s, Elapsed time : 5 s
Start Trigger 0 at 0.2
Sweep Keithley6221 ( GPIB0::20::INSTR ) Initial: 0.1 mA Final: 0.01 mA Period: 1 min linear
Wait for 10.0 s, Elapsed time : 10 s
Sweep Keithley6221 ( GPIB0::20::INSTR ) Initial: 0.1 mA Final: 0.01 mA Period: 1 min linear
Wait for 5.0 min, Elapsed time : 300 s
***** End of Sequence History ***
Field_024	Timestamp_024	Tmc_024	Tcoil_024	B1x1_024	B1y1_024	B1x2_024	B1y2_024	B1x3_024	B1y3_024	T1x1_024	T1y1_024	T1x2_024	T1y2_024	T1x3_024	T1y3_024	T3x1_024	T3y1_024	T3x2_024	T3y2_024	T3x3_024	T3y3_024
4.980000000E-2	3.851817001E-1	7.035350000E-1	7.535990000E-1	2.706420901E-6	6.670973107E-7	1.013586215E-9	-2.211447969E-10	1.517966308E-9	7.711795646E-10	2.803319887E-7	4.608671134E-8	-7.040480976E-10	-2.215768458E-9	1.020419083E-9	1.616640044E-9	-8.567581631E-7	1.209791520E-7	1.081321077E-8	-9.390120681E-9	1.300628494E-10	-1.016159268E-9
5.006000000E-2	7.828794001E-1	7.038720000E-1	7.536960000E-1	2.706252872E-6	6.672121344E-7	8.420243947E-10	-2.670070831E-10	1.745107281E-9	5.938036729E-10	2.804134454E-7	4.598453884E-8	-1.286381557E-10	-2.665465182E-9	1.156131524E-9	1.566821006E-9	-8.566817087E-7	1.209042892E-7	8.800596696E-9	-1.074453415E-8	5.657554980E-10	-5.684749338E-10
4.986000000E-2	1.185279200E+0	7.040420000E-1	7.537910000E-1	2.705882025E-6	6.674851534E-7	6.298542243E-10	-4.041413870E-10	2.085764006E-9	4.857569347E-10	2.803858763E-7	4.592118330E-8	2.693039958E-10	-2.887062589E-9	1.373695491E-9	1.432300278E-9	-8.566893825E-7	1.210102454E-7	6.396119634E-9	-1.156949647E-8	1.071492228E-9	-1.733800603E-10
4.999000000E-2	1.582315600E+0	7.046670000E-1	7.555480000E-1	2.705627821E-6	6.677977353E-7	4.037951640E-10	-5.558428162E-10	2.376339125E-9	3.466396059E-10	2.804552537E-7	4.584782332E-8	6.358448212E-10	-2.812210020E-9	1.564078422E-9	1.176336362E-9	-8.567545819E-7	1.212121390E-7	1.523575377E-9	-1.248600956E-8	1.506790581E-9	1.851341719E-10
4.986000000E-2	1.983977400E+0	7.046620000E-1	7.544610000E-1	2.705533461E-6	6.680032243E-7	1.493085933E-10	-7.240942290E-10	2.439320301E-9	2.635929530E-10	2.807225030E-7	4.576295609E-8	7.947134617E-10	-2.459917603E-9	1.542499795E-9	7.964837678E-10	-8.567617442E-7	1.211759297E-7	7.213074582E-10	-1.150209350E-8	1.706667030E-9	5.027088745E-10
4.999000000E-2	2.583205500E+0	7.055160000E-1	7.548510000E-1	2.705331099E-6	6.682601565E-7	2.820158863E-11	-9.591469841E-10	2.370348140E-9	3.347785105E-10	2.809575506E-7	4.571539236E-8	5.866617192E-10	-2.004925337E-9	1.317037923E-9	2.140563005E-10	-8.566545944E-7	1.209432980E-7	3.722578468E-9	-9.342618235E-9	1.743192479E-9	7.306913408E-10
4.993000000E-2	2.984190600E+0	7.055740000E-1	7.551050000E-1	2.705052793E-6	6.682284948E-7	1.010411546E-10	-1.007849359E-9	2.123416776E-9	6.050869250E-10	2.809199202E-7	4.560595102E-8	5.699425376E-10	-1.626038637E-9	9.734011375E-10	-1.807552441E-10	-8.564338714E-7	1.207859413E-7	4.246312635E-9	-5.621406896E-9	1.539092409E-9	7.417680914E-10
4.993000000E-2	3.383228400E+0	7.055020000E-1	7.550260000E-1	2.704660801E-6	6.682251978E-7	3.627297074E-10	-6.151899545E-10	1.670351857E-9	1.212200340E-9	2.807512089E-7	4.534294007E-8	5.086306376E-10	-9.843792448E-10	4.256576203E-10	-7.505476796E-10	-8.560887750E-7	1.202150912E-7	2.791352483E-9	-7.888509845E-10	7.644759825E-10	6.599681912E-10
4.999000000E-2	4.183120200E+0	7.052120000E-1	7.556200000E-1	2.704400913E-6	6.681701166E-7	5.140057824E-10	-8.051576073E-11	1.552719731E-9	1.843779018E-9	2.807840644E-7	4.498904360E-8	2.327913973E-10	-9.308375182E-10	4.596532321E-10	-1.322356558E-9	-8.562035987E-7	1.195942758E-7	-5.948395665E-10	3.131403137E-9	1.600693467E-10	2.657992160E-10
5.006000000E-2	4.582354300E+0	7.049100000E-1	7.555810000E-1	2.704332474E-6	6.681065088E-7	4.620406557E-10	1.810850775E-10	1.541771599E-9	2.439716429E-9	2.808853026E-7	4.475466397E-8	9.070404844E-11	-8.893110137E-10	6.104124983E-10	-1.560014007E-9	-8.564543350E-7	1.191238965E-7	-6.794391272E-9	7.524795897E-9	-1.184226883E-10	2.084683294E-11
