Friday_SCM1_July2025.009.txt Sat, Aug 2, 2025 7:29:36 AM Conan The Scientist
Magnet: None
Trigger spacing of 0.200000 on column #0
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

This data's for you!
***** Start of Sequence History ***
Wait for 10.0 s, Elapsed time : 10 s
Set SR830 ( GPIB0::1::INSTR ) 79 Hz(Frequency)
Set SR830 ( GPIB0::4::INSTR ) 991 Hz(Frequency)
Set SR830 ( GPIB0::7::INSTR ) 313 Hz(Frequency)
Wait for Field Stable, Target Field 0.0340 T, Current Field 0.0339 T
Wait for 15.0 s, Elapsed time : 15 s
Start Trigger 0 at 0.2
Sweep Keithley6221 ( GPIB0::20::INSTR ) Initial: 0.2 mA Final: 5.8 mA Period: 70 min linear
Wait for 10.0 s, Elapsed time : 10 s
Sweep Keithley6221 ( GPIB0::20::INSTR ) Initial: 0.2 mA Final: 5.8 mA Period: 70 min linear
***** End of Sequence History ***
Field_009	Timestamp_009	Tmc_009	Tcoil_009	B1x1_009	B1y1_009	B1x2_009	B1y2_009	B1x3_009	B1y3_009	T1x1_009	T1y1_009	T1x2_009	T1y2_009	T1x3_009	T1y3_009	T3x1_009	T3y1_009	T3x2_009	T3y2_009	T3x3_009	T3y3_009
3.396000000E-2	3.707883002E-1	2.360510000E-2	3.481500000E-2	2.915801645E-7	-5.369503953E-9	-9.156959635E-10	-1.922763726E-9	5.915551937E-10	6.450223688E-10	1.040220695E-6	3.568186457E-7	-9.584733701E-11	-1.541243244E-9	-5.214024212E-10	8.140786934E-10	-1.201028113E-6	5.023298400E-7	1.089677126E-9	2.324372250E-9	-2.003677502E-10	-2.654936049E-9
3.383000000E-2	7.106894001E-1	2.360220000E-2	3.481740000E-2	2.918133646E-7	-5.335700770E-9	-9.347216334E-10	-1.787033743E-9	6.991358603E-10	6.071033676E-10	1.040363372E-6	3.569611806E-7	-3.765447953E-10	-1.712239905E-9	-5.440423667E-10	7.283578185E-10	-1.200705356E-6	5.027272323E-7	8.993038536E-10	2.274570310E-9	1.926395571E-10	-2.744058980E-9
3.409000000E-2	1.160645800E+0	2.360340000E-2	3.479800000E-2	2.918462485E-7	-5.216413967E-9	-8.575147259E-10	-1.461178622E-9	5.904239320E-10	4.956950961E-10	1.040600523E-6	3.571102525E-7	-6.155996823E-10	-1.947040085E-9	-4.525593511E-10	3.962249695E-10	-1.200616680E-6	5.031897672E-7	8.088346659E-10	2.049153291E-9	4.821490984E-10	-2.869851690E-9
3.403000000E-2	1.761978400E+0	2.360100000E-2	3.477320000E-2	2.914478046E-7	-5.082315901E-9	-8.146631148E-10	-1.113367065E-9	6.129683983E-10	1.144152590E-13	1.040883376E-6	3.573088065E-7	-9.508004384E-10	-2.120351228E-9	-2.905759244E-10	-2.995500514E-10	-1.200897714E-6	5.035619779E-7	1.035726172E-9	1.940241745E-9	7.543562996E-10	-2.833081103E-9
3.409000000E-2	2.160725200E+0	2.359720000E-2	3.476610000E-2	2.911551178E-7	-5.189585206E-9	-6.713408718E-10	-1.023986007E-9	6.592085211E-10	-2.916893949E-10	1.041070050E-6	3.573765923E-7	-1.079065948E-9	-2.263479626E-9	-1.878925210E-10	-6.848535072E-10	-1.201145096E-6	5.038118616E-7	1.214647938E-9	1.998117005E-9	8.645083538E-10	-2.733074656E-9
3.403000000E-2	2.560902200E+0	2.359430000E-2	3.476280000E-2	2.908857368E-7	-5.438226314E-9	-6.290286070E-10	-9.398120060E-10	8.546597874E-10	-2.548933842E-10	1.041144060E-6	3.573009053E-7	-1.132466343E-9	-2.519815912E-9	-6.701611488E-11	-1.023327423E-9	-1.201355303E-6	5.040814131E-7	1.397865601E-9	2.089416640E-9	9.798152289E-10	-2.718822500E-9
3.403000000E-2	2.960586000E+0	2.359140000E-2	3.473730000E-2	2.907613919E-7	-5.705300232E-9	-6.156858357E-10	-8.888664249E-10	1.248166237E-9	1.451804787E-10	1.040986376E-6	3.570148124E-7	-1.153946716E-9	-2.812954980E-9	1.027306157E-10	-1.266995842E-9	-1.201486953E-6	5.043886517E-7	1.531401783E-9	2.075488892E-9	1.179563891E-9	-2.788580478E-9
3.390000000E-2	3.360646800E+0	2.358360000E-2	3.473840000E-2	2.907699752E-7	-5.774051459E-9	-5.147114956E-10	-7.496767651E-10	1.627398327E-9	5.912432211E-10	1.040797997E-6	3.567416229E-7	-1.068197641E-9	-2.994607229E-9	1.126124957E-10	-1.222088764E-9	-1.201564828E-6	5.047642730E-7	1.840304242E-9	1.958350815E-9	1.273168016E-9	-2.820759848E-9
3.396000000E-2	3.760719000E+0	2.357970000E-2	3.472430000E-2	2.911487798E-7	-5.707595285E-9	-4.275478860E-10	-5.001132286E-10	1.906305558E-9	1.255078930E-9	1.040651114E-6	3.565072007E-7	-8.308786992E-10	-2.968220780E-9	2.405506523E-11	-9.219689456E-10	-1.201681698E-6	5.050859499E-7	2.310890146E-9	1.831070184E-9	9.414266033E-10	-2.925548026E-9
3.409000000E-2	4.160896900E+0	2.357400000E-2	3.473560000E-2	2.915648167E-7	-5.610088838E-9	-4.266310916E-10	-2.590712644E-10	2.001135035E-9	1.887246581E-9	1.040528446E-6	3.564186386E-7	-5.716375706E-10	-2.620435646E-9	-1.456788717E-10	-6.408465980E-10	-1.201871782E-6	5.050885647E-7	2.484975337E-9	1.433267949E-9	5.914506107E-10	-2.723699044E-9
