Friday_SCM1_July2025.020.txt Sat, Aug 2, 2025 9:52:02 PM Conan The Scientist
Magnet: None
Trigger spacing of 0.200000 on column #0
Offsets:	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0	0.000000000E+0

Scale Factors:	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0	1.000000000E+0

This data's for you!
***** Start of Sequence History ***
Wait for 2.0 s, Elapsed time : 5 s
Start Trigger 0 at 0.2
Sweep Keithley6221 ( GPIB0::20::INSTR ) Initial: 0.1 mA Final: 0.01 mA Period: 1 min linear
Wait for 10.0 s, Elapsed time : 10 s
Sweep Keithley6221 ( GPIB0::20::INSTR ) Initial: 0.1 mA Final: 0.01 mA Period: 1 min linear
Wait for 5.0 min, Elapsed time : 300 s
***** End of Sequence History ***
Field_020	Timestamp_020	Tmc_020	Tcoil_020	B1x1_020	B1y1_020	B1x2_020	B1y2_020	B1x3_020	B1y3_020	T1x1_020	T1y1_020	T1x2_020	T1y2_020	T1x3_020	T1y3_020	T3x1_020	T3y1_020	T3x2_020	T3y2_020	T3x3_020	T3y3_020
3.390000000E-2	4.606398300E+0	7.025500000E-1	7.548420000E-1	3.106073905E-7	1.869507926E-8	3.732475995E-10	-1.312026265E-9	-1.228522062E-9	-3.953958827E-10	5.242217682E-8	-2.621634909E-9	1.829850993E-10	-2.470135207E-9	-8.567801468E-10	5.758472518E-11	-3.334416078E-6	2.467462991E-6	6.963276622E-10	7.326378948E-10	-1.495957580E-9	-1.025131924E-10
3.403000000E-2	5.030029500E+0	7.028030000E-1	7.541410000E-1	3.112521654E-7	1.891116952E-8	2.509888131E-10	-1.228177116E-9	-1.442671760E-9	-6.329612945E-10	5.217702892E-8	-3.227601297E-9	4.406402188E-10	-2.236692165E-9	-8.171492372E-10	1.817654187E-11	-3.350816314E-6	2.469937044E-6	4.978232271E-10	-4.203015713E-11	-2.041300462E-9	1.920226617E-10
3.390000000E-2	5.441939100E+0	7.027570000E-1	7.557940000E-1	3.119046710E-7	1.917117487E-8	9.756668390E-11	-8.450207756E-10	-1.454726117E-9	-7.346387942E-10	5.155495586E-8	-4.081931682E-9	6.652787765E-10	-1.809135397E-9	-8.966032916E-10	-4.263443071E-11	-3.354814453E-6	2.457628170E-6	7.001181857E-10	5.029553440E-10	-2.148766942E-9	-9.352153774E-11
3.403000000E-2	5.842142000E+0	7.026380000E-1	7.552490000E-1	3.124748389E-7	1.944062689E-8	-3.080295047E-11	-8.361138865E-11	-1.032957719E-9	-6.903172478E-10	5.066276287E-8	-4.913690343E-9	9.944240986E-10	-1.170876174E-9	-8.604830182E-10	1.501943570E-10	-3.337775979E-6	2.453903107E-6	4.298448819E-10	9.709817672E-11	-2.695165868E-9	-1.217661250E-10
3.396000000E-2	6.441279100E+0	7.030520000E-1	7.554890000E-1	3.124508226E-7	1.939715233E-8	-8.750879188E-11	2.155296081E-10	-5.882994647E-10	-4.643118112E-10	5.016428162E-8	-5.344747755E-9	1.182102638E-9	-7.823556247E-10	-8.248711714E-10	2.640656582E-10	-3.337996532E-6	2.469776746E-6	9.720804717E-11	1.036444708E-9	-3.408390237E-9	-1.861394788E-10
3.403000000E-2	6.841642600E+0	7.033970000E-1	7.569780000E-1	3.123631984E-7	1.910449576E-8	-4.610376751E-12	1.291864254E-10	-1.339457989E-10	-2.502007490E-10	4.993117741E-8	-5.688200577E-9	1.271072803E-9	-5.811692239E-10	-7.863554807E-10	1.038959543E-10	-3.353776037E-6	2.470325626E-6	1.691622536E-10	3.863675213E-10	-3.827127060E-9	4.443188317E-10
3.396000000E-2	7.241686000E+0	7.032800000E-1	7.548190000E-1	3.124025625E-7	1.875705280E-8	1.845982117E-10	-1.460092047E-10	-1.140554595E-10	-2.337510463E-10	4.991035851E-8	-5.930203883E-9	1.161228003E-9	-4.467715919E-10	-7.552895531E-10	-5.646389953E-11	-3.354774662E-6	2.455781896E-6	-1.115460779E-10	8.462965329E-10	-3.574055718E-9	7.898768306E-10
3.390000000E-2	7.641872600E+0	7.031720000E-1	7.573150000E-1	3.125453816E-7	1.831218377E-8	2.901981711E-10	-5.161767680E-10	-4.307761647E-10	-5.463813291E-10	5.013518845E-8	-6.357130378E-9	9.094938136E-10	-3.576310081E-10	-5.535584213E-10	-1.260302696E-10	-3.338743909E-6	2.454868081E-6	-2.299735680E-10	-2.056420312E-10	-3.794056180E-9	5.347974841E-10
3.403000000E-2	8.041760500E+0	7.025630000E-1	7.555920000E-1	3.126092452E-7	1.798976257E-8	2.586254544E-10	-7.599124663E-10	-7.791567391E-10	-8.173262622E-10	5.035054684E-8	-6.613880554E-9	6.141642750E-10	-2.246639680E-10	-1.995432986E-10	-1.578615155E-10	-3.337106591E-6	2.469900210E-6	-5.072229858E-10	2.164612101E-10	-4.850992941E-9	7.506580357E-10
3.403000000E-2	8.441846800E+0	7.017430000E-1	7.557400000E-1	3.125464616E-7	1.786824555E-8	2.454797199E-10	-9.933965872E-10	-1.295672791E-9	-1.048937159E-9	5.058596742E-8	-6.937173058E-9	3.561566320E-10	7.935178209E-11	2.265148485E-10	-2.089645540E-10	-3.348534847E-6	2.474624580E-6	-1.133127703E-9	-5.772354816E-10	-4.922149355E-9	1.163751095E-9
3.409000000E-2	8.842420100E+0	7.007810000E-1	7.548260000E-1	3.124185071E-7	1.796660776E-8	3.494838863E-10	-1.040201703E-9	-1.726560783E-9	-1.288635088E-9	5.078305065E-8	-7.092193499E-9	1.403013122E-10	5.330290098E-10	6.234877614E-10	-2.939217203E-10	-3.356710522E-6	2.461049689E-6	-1.118370174E-9	-3.666648374E-10	-4.775339679E-9	1.020401763E-9
